ID,scaffold,start,end,df_TimePoint,df_Residuals,sumsq_TimePoint,sumsq_Residuals,meansq_TimePoint,meansq_Residuals,statistic_TimePoint,statistic_Residuals,p.value_TimePoint,p.value_Residuals
Scaffold_04:10983618-10983791,Scaffold_04,10983618,10983791,3,11,0.479494418247097,1.00586101268677,0.159831472749032,0.0914419102442518,1.74790172604776,NA,0.215029650003171,NA
Scaffold_11:40665803-40665882,Scaffold_11,40665803,40665882,3,11,0.324070389546132,0.681385891841169,0.108023463182044,0.0619441719855608,1.74388420604321,NA,0.215798022781991,NA
Scaffold_02:13143373-13143581,Scaffold_02,13143373,13143581,3,12,0.0853585620562572,0.198844170639613,0.0284528540187524,0.0165703475533011,1.7170945827919,NA,0.216489775432601,NA
Scaffold_04:10766913-10766939,Scaffold_04,10766913,10766939,3,11,0.946768964802661,2.00165195545533,0.31558965493422,0.181968359586848,1.73431060020958,NA,0.217641608552704,NA
Scaffold_01:82773660-82773739,Scaffold_01,82773660,82773739,3,10,0.249091510148425,0.471254770252716,0.0830305033828084,0.0471254770252716,1.76190266123529,NA,0.217737628091761,NA
Scaffold_05:54437891-54438106,Scaffold_05,54437891,54438106,3,12,0.0253935268987431,0.0593952358279504,0.0084645089662477,0.00494960298566253,1.71013897291697,NA,0.217870879154094,NA
Scaffold_08:25783880-25784191,Scaffold_08,25783880,25784191,3,11,1.0913275352045,2.31179278733281,0.363775845068166,0.210162980666619,1.73092256264305,NA,0.218298313902384,NA
Scaffold_02:44712850-44712928,Scaffold_02,44712850,44712928,3,12,0.162224599331168,0.380905357933018,0.0540748664437227,0.0317421131610848,1.70356857368958,NA,0.219184535493013,NA
Scaffold_18:11431435-11431500,Scaffold_18,11431435,11431500,3,12,0.0494358712982113,0.116180085180291,0.0164786237660704,0.00968167376502428,1.70204286634823,NA,0.219490841901012,NA
Scaffold_11:45691218-45691542,Scaffold_11,45691218,45691542,3,12,0.0708834467696693,0.167131157430433,0.0236278155898898,0.0139275964525361,1.69647474138205,NA,0.220612777915287,NA
Scaffold_08:53034361-53034484,Scaffold_08,53034361,53034484,3,11,0.186606401853066,0.399102580236618,0.0622021339510219,0.0362820527487835,1.7144050360576,NA,0.221532243880006,NA
Scaffold_08:31211124-31211226,Scaffold_08,31211124,31211226,3,11,0.299880276683703,0.642428493834603,0.099960092227901,0.0584025903486002,1.71156949770973,NA,0.222092847677211,NA
Scaffold_04:45516349-45516419,Scaffold_04,45516349,45516419,3,12,0.0336318081257704,0.0796407925197588,0.0112106027085901,0.0066367327099799,1.68917495980098,NA,0.222093333947654,NA
Scaffold_07:13230028-13230079,Scaffold_07,13230028,13230079,3,11,0.424170478961603,0.914558760610183,0.141390159653868,0.0831417055100166,1.70059248588344,NA,0.224278267527705,NA
Scaffold_14:44725216-44725296,Scaffold_14,44725216,44725296,3,12,0.0775695514824971,0.185273114688657,0.0258565171608324,0.0154394262240547,1.67470712872398,NA,0.225060583929985,NA
Scaffold_06:11138454-11138582,Scaffold_06,11138454,11138582,3,12,0.335712151234705,0.802870485626342,0.111904050411568,0.0669058738021951,1.67255943390574,NA,0.225504816018244,NA
Scaffold_11:45690715-45691047,Scaffold_11,45690715,45691047,3,12,0.0200713424279921,0.0480237923620363,0.00669044747599738,0.00400198269683635,1.67178320917937,NA,0.225665611705463,NA
Scaffold_07:9204411-9204666,Scaffold_07,9204411,9204666,3,12,0.0285056700834819,0.0684461098361811,0.00950189002782728,0.00570384248634843,1.66587524998615,NA,0.226893645725171,NA
Scaffold_01:12750891-12751393,Scaffold_01,12750891,12751393,3,12,0.145763993835394,0.350102271664418,0.0485879979451315,0.0291751893053682,1.66538758109074,NA,0.22699534519876,NA
Scaffold_01:6106377-6106465,Scaffold_01,6106377,6106465,3,10,0.708438164316622,1.37986262587446,0.236146054772207,0.137986262587446,1.71137365665335,NA,0.227437505234304,NA
Scaffold_03:15961543-15961778,Scaffold_03,15961543,15961778,3,9,0.937202058857686,1.61592185916508,0.312400686285895,0.179546873240564,1.7399394411471,NA,0.22827344814277,NA
Scaffold_05:65616231-65616256,Scaffold_05,65616231,65616256,3,12,0.0774212492391822,0.187493705002356,0.0258070830797274,0.015624475416863,1.65170877045092,NA,0.229868738345327,NA
Scaffold_01:17807319-17807548,Scaffold_01,17807319,17807548,3,12,0.143838745190091,0.349778957288017,0.0479462483966971,0.0291482464406681,1.64491021764526,NA,0.231311899094933,NA
Scaffold_16:20084729-20084905,Scaffold_16,20084729,20084905,3,12,0.554301914948581,1.3493564554765,0.18476730498286,0.112446371289708,1.64315933776843,NA,0.23168519727947,NA
Scaffold_09:19411259-19411681,Scaffold_09,19411259,19411681,3,12,0.193868118632242,0.474061106579049,0.0646227062107472,0.0395050922149207,1.6358069956951,NA,0.233260093899294,NA
Scaffold_07:33916238-33917181,Scaffold_07,33916238,33917181,3,12,0.098642903390302,0.241254863117609,0.0328809677967674,0.0201045719264674,1.6354970360488,NA,0.233326749388803,NA
Scaffold_06:8804327-8804657,Scaffold_06,8804327,8804657,3,11,0.439489590696559,0.973074682947957,0.146496530232186,0.0884613348134506,1.65605154547036,NA,0.233399054740368,NA
Scaffold_14:5630716-5631109,Scaffold_14,5630716,5631109,3,10,0.198271678795042,0.393600282848162,0.0660905595983475,0.0393600282848161,1.6791288644435,NA,0.233887457001641,NA
Scaffold_15:15449569-15449932,Scaffold_15,15449569,15449932,3,11,0.51127486135613,1.13612026752512,0.170424953785377,0.103283660684102,1.65006693853183,NA,0.234656182479569,NA
Scaffold_09:5303584-5303776,Scaffold_09,5303584,5303776,3,12,0.194998646853962,0.4797533621381,0.0649995489513206,0.0399794468448417,1.62582411916755,NA,0.235417549744009,NA
Scaffold_12:9383751-9383803,Scaffold_12,9383751,9383803,3,9,0.419004848086314,0.738176743892552,0.139668282695438,0.0820196382102835,1.70286392067902,NA,0.235445885573777,NA
Scaffold_01:80346845-80346983,Scaffold_01,80346845,80346983,3,12,0.0938042711443658,0.231304295194527,0.0312680903814553,0.0192753579328773,1.62217949416765,NA,0.236210730293168,NA
Scaffold_01:24305706-24305892,Scaffold_01,24305706,24305892,3,12,0.281403433581208,0.695379462893088,0.0938011445270695,0.057948288574424,1.61870431094093,NA,0.236969801961223,NA
Scaffold_17:15135282-15135372,Scaffold_17,15135282,15135372,3,12,0.22613180546682,0.559832421843672,0.0753772684889399,0.046652701820306,1.61571067800689,NA,0.237625863643505,NA
Scaffold_04:10766430-10766880,Scaffold_04,10766430,10766880,3,12,0.648532997885989,1.60662000592007,0.216177665961996,0.133885000493339,1.61465186664245,NA,0.237858387473769,NA
Scaffold_17:14606480-14606696,Scaffold_17,14606480,14606696,3,12,0.100312240075488,0.248648799810327,0.0334374133584961,0.0207207333175273,1.61371766366068,NA,0.238063756149343,NA
Scaffold_18:10341271-10341403,Scaffold_18,10341271,10341403,3,9,0.850676327634528,1.51135641727728,0.283558775878176,0.167928490808586,1.68856859555411,NA,0.238281852651569,NA
Scaffold_14:7728029-7728556,Scaffold_14,7728029,7728556,3,11,0.101152154265683,0.227122210607446,0.0337173847552275,0.020647473691586,1.63300291642786,NA,0.2382828189046,NA
Scaffold_02:35602873-35602964,Scaffold_02,35602873,35602964,3,11,0.148744900628191,0.334699374484102,0.0495816335427303,0.0304272158621911,1.62951594938203,NA,0.239031663992508,NA
Scaffold_03:43770883-43771423,Scaffold_03,43770883,43771423,3,12,0.20454804122954,0.508456714841594,0.0681826804098467,0.0423713929034661,1.60916778367862,NA,0.239066789457957,NA
Scaffold_12:37496153-37496252,Scaffold_12,37496153,37496252,3,11,0.81593902271278,1.84456844957725,0.271979674237593,0.167688040870659,1.62193840911634,NA,0.240668148077363,NA
Scaffold_14:18542190-18542438,Scaffold_14,18542190,18542438,3,12,0.170195726056735,0.425211001929412,0.0567319086855782,0.0354342501607843,1.60104724745564,NA,0.24086866607853,NA
Scaffold_11:49875767-49876235,Scaffold_11,49875767,49876235,3,12,0.0506659781071436,0.12661127767536,0.0168886593690479,0.01055093980628,1.6006782029972,NA,0.240950911238197,NA
Scaffold_01:34980226-34980639,Scaffold_01,34980226,34980639,3,12,0.216749364355692,0.541805394815005,0.0722497881185639,0.045150449567917,1.60020085757691,NA,0.241057338559329,NA
Scaffold_07:1999741-1999905,Scaffold_07,1999741,1999905,3,12,0.0383751461012202,0.0968920645042732,0.0127917153670734,0.00807433870868943,1.58424309761829,NA,0.244645420496419,NA
Scaffold_04:10767328-10767377,Scaffold_04,10767328,10767377,3,12,0.941610075659344,2.37871284696521,0.313870025219781,0.198226070580434,1.58339427453072,NA,0.244837929787683,NA
Scaffold_12:22861955-22862339,Scaffold_12,22861955,22862339,3,12,0.199167231993155,0.506150994175903,0.0663890773310518,0.0421792495146586,1.5739748358486,NA,0.246985525359228,NA
Scaffold_09:20206665-20207699,Scaffold_09,20206665,20207699,3,12,0.377877398336404,0.961503245892169,0.125959132778801,0.080125270491014,1.5720275514443,NA,0.247432097925679,NA
Scaffold_12:50339625-50339958,Scaffold_12,50339625,50339958,3,12,0.349764126637677,0.89032782480563,0.116588042212559,0.0741939854004691,1.57139479141421,NA,0.247577401910936,NA
Scaffold_11:30698419-30698466,Scaffold_11,30698419,30698466,3,12,0.136815440245896,0.348839523880301,0.0456051467486321,0.0290699603233584,1.5688066389271,NA,0.248172717785451,NA
Scaffold_15:7334371-7334437,Scaffold_15,7334371,7334437,3,12,0.384631811368803,0.983383415374404,0.128210603789601,0.081948617947867,1.56452429583577,NA,0.249161209675019,NA
Scaffold_10:32951766-32951866,Scaffold_10,32951766,32951866,3,12,0.149505756527293,0.382804846494673,0.0498352521757643,0.0319004038745561,1.56221383189174,NA,0.249696343740457,NA
Scaffold_02:41953205-41953385,Scaffold_02,41953205,41953385,3,10,0.350131717654339,0.72974670067036,0.116710572551446,0.072974670067036,1.59932991055984,NA,0.250773460511203,NA
Scaffold_06:55154838-55154952,Scaffold_06,55154838,55154952,3,12,0.263765682590755,0.677600997332542,0.0879218941969184,0.0564667497777119,1.55705604701941,NA,0.250895552345152,NA
Scaffold_14:26464418-26464606,Scaffold_14,26464418,26464606,3,9,0.21100627274964,0.38993224832884,0.07033542424988,0.0433258053698711,1.62340719692176,NA,0.251727065442316,NA
Scaffold_11:46817242-46817446,Scaffold_11,46817242,46817446,3,12,0.0279499321536895,0.0721215422479683,0.00931664405122983,0.00601012852066402,1.55015720865159,NA,0.252509541674753,NA
Scaffold_06:16956487-16956662,Scaffold_06,16956487,16956662,3,11,0.544231034679313,1.27729204190141,0.181410344893104,0.116117458354674,1.56230034194339,NA,0.253997427916128,NA
Scaffold_14:44937193-44937292,Scaffold_14,44937193,44937292,3,12,0.144826615504678,0.376034776077062,0.0482755385015593,0.0313362313397552,1.54056618928243,NA,0.254772487438182,NA
Scaffold_17:1967654-1967800,Scaffold_17,1967654,1967800,3,12,0.0292354318684143,0.0759224466909146,0.0097451439561381,0.00632687055757621,1.54027869978604,NA,0.254840664279614,NA
Scaffold_14:24416086-24416734,Scaffold_14,24416086,24416734,3,12,0.383942106307669,1.00028411116392,0.127980702102556,0.0833570092636597,1.5353322202066,NA,0.25601686451961,NA
Scaffold_09:6762499-6762538,Scaffold_09,6762499,6762538,3,12,0.0187183746825375,0.0488096607679642,0.00623945822751251,0.00406747173066369,1.53398932818014,NA,0.256337219399557,NA
Scaffold_08:60438185-60438380,Scaffold_08,60438185,60438380,3,10,1.08786912010567,2.32354099626937,0.362623040035223,0.232354099626937,1.56064834068967,NA,0.259458627940385,NA
Scaffold_08:60918088-60918173,Scaffold_08,60918088,60918173,3,11,0.144014291573133,0.343277859513511,0.048004763857711,0.0312070781375919,1.538265250148,NA,0.259602353767857,NA
Scaffold_14:6529919-6530379,Scaffold_14,6529919,6530379,3,12,0.0711910217239676,0.18733767707425,0.0237303405746559,0.0156114730895208,1.52005774462019,NA,0.259686942439728,NA
Scaffold_08:7646370-7646620,Scaffold_08,7646370,7646620,3,10,0.0781464847979337,0.167402724418292,0.0260488282659779,0.0167402724418292,1.55605760637977,NA,0.260512023771462,NA
Scaffold_08:17540992-17541041,Scaffold_08,17540992,17541041,3,12,0.068670856463529,0.181724440539964,0.022890285487843,0.0151437033783303,1.51153815655142,NA,0.261759204333089,NA
Scaffold_02:6896611-6896843,Scaffold_02,6896611,6896843,3,12,0.0220949708516654,0.0586034624413727,0.00736499028388846,0.00488362187011439,1.50810002898851,NA,0.262600640552346,NA
Scaffold_01:8518399-8518655,Scaffold_01,8518399,8518655,3,12,0.863138131099521,2.28973824310706,0.287712710366507,0.190811520258922,1.50783721012282,NA,0.262665084677763,NA
Scaffold_04:10767282-10767305,Scaffold_04,10767282,10767305,3,11,0.84883052785473,2.04310639101423,0.28294350928491,0.185736944637657,1.52335610902229,NA,0.26314879819425,NA
Scaffold_03:26024969-26025075,Scaffold_03,26024969,26025075,3,12,0.0262598853413482,0.0698299871887663,0.00875329511378272,0.00581916559906386,1.50421825341951,NA,0.263554242278489,NA
Scaffold_05:33063772-33064112,Scaffold_05,33063772,33064112,3,12,0.518514241828657,1.37936013177114,0.172838080609552,0.114946677647595,1.50363702672157,NA,0.263697355658508,NA
Scaffold_08:2408019-2408071,Scaffold_08,2408019,2408071,3,11,0.22171791512815,0.536759364995215,0.0739059717093833,0.0487963059086559,1.51458128506144,NA,0.26526143171192,NA
Scaffold_16:18247348-18247421,Scaffold_16,18247348,18247421,3,12,0.310152943372774,0.83375832380547,0.103384314457591,0.0694798603171225,1.4879752778103,NA,0.267586139174844,NA
Scaffold_07:7788772-7788884,Scaffold_07,7788772,7788884,3,12,0.0720327647121297,0.193692022291944,0.0240109215707099,0.016141001857662,1.48757318674814,NA,0.267686806317539,NA
Scaffold_02:44718404-44718511,Scaffold_02,44718404,44718511,3,12,0.271550953777387,0.731154019803684,0.0905169845924622,0.060929501650307,1.48560191927987,NA,0.268180935037449,NA
Scaffold_09:35717309-35717525,Scaffold_09,35717309,35717525,3,12,0.0758606008391977,0.205163044908717,0.0252868669463992,0.0170969204090598,1.47903051200961,NA,0.269835430659471,NA
Scaffold_02:4049608-4049715,Scaffold_02,4049608,4049715,3,12,0.116381868578896,0.314876833614407,0.0387939561929653,0.0262397361345339,1.47844307557304,NA,0.269983877044061,NA
Scaffold_01:46776951-46777046,Scaffold_01,46776951,46777046,3,12,0.0707588705330973,0.191558363575787,0.0235862901776991,0.0159631969646489,1.47754176246348,NA,0.270211815540521,NA
Scaffold_03:27324849-27325342,Scaffold_03,27324849,27325342,3,11,0.962492537328811,2.36422001530609,0.32083084577627,0.214929092300554,1.4927287987967,NA,0.270605660218127,NA
Scaffold_01:37338792-37338897,Scaffold_01,37338792,37338897,3,12,0.074541265559885,0.20272979267167,0.0248470885199617,0.0168941493893058,1.47075108354909,NA,0.271935976915784,NA
Scaffold_10:40650741-40650853,Scaffold_10,40650741,40650853,3,10,0.683557942007512,1.51172708368525,0.227852647335837,0.151172708368525,1.50723400933179,NA,0.272022311507588,NA
Scaffold_03:28873596-28873932,Scaffold_03,28873596,28873932,3,11,0.562683497618045,1.39148198079418,0.187561165872682,0.12649836189038,1.48271616382841,NA,0.273094486234523,NA
Scaffold_11:40664972-40665311,Scaffold_11,40664972,40665311,3,11,0.0690080715835631,0.170923642699085,0.0230026905278544,0.0155385129726441,1.48036627239371,NA,0.273682294791969,NA
Scaffold_11:25459661-25459743,Scaffold_11,25459661,25459743,3,10,0.275339294830467,0.612153549177087,0.091779764943489,0.0612153549177087,1.49929319313541,NA,0.273948645642372,NA
Scaffold_15:21793522-21793661,Scaffold_15,21793522,21793661,3,12,0.125645628919373,0.343572182109986,0.0418818763064575,0.0286310151758322,1.46281492462798,NA,0.273966333557336,NA
Scaffold_04:19983102-19983577,Scaffold_04,19983102,19983577,3,12,0.322697993471081,0.883805528576587,0.107565997823694,0.0736504607147156,1.46049321049531,NA,0.274563460002538,NA
Scaffold_06:6356126-6356399,Scaffold_06,6356126,6356399,3,12,0.27459787792054,0.753274076567972,0.0915326259735132,0.0627728397139977,1.45815652741774,NA,0.275165881478017,NA
Scaffold_17:8151278-8152309,Scaffold_17,8151278,8152309,3,12,0.619151497952174,1.69934381314454,0.206383832650725,0.141611984428712,1.45738959512017,NA,0.27536392129792,NA
Scaffold_08:58716243-58717038,Scaffold_08,58716243,58717038,3,12,0.543238296416658,1.49265988546122,0.181079432138886,0.124388323788435,1.45575908271642,NA,0.275785478475237,NA
Scaffold_04:61170606-61170923,Scaffold_04,61170606,61170923,3,12,0.0210200571765048,0.0579077572402958,0.00700668572550159,0.00482564643669132,1.45196831500687,NA,0.276768297995294,NA
Scaffold_05:20842150-20842253,Scaffold_05,20842150,20842253,3,9,0.158639672283327,0.315445008750157,0.0528798907611089,0.0350494454166841,1.50872260980019,NA,0.277606250091944,NA
Scaffold_11:1416323-1416428,Scaffold_11,1416323,1416428,3,12,0.220198533359345,0.610466210514407,0.0733995111197817,0.0508721842095339,1.44282208952267,NA,0.279155488310335,NA
Scaffold_04:7835027-7835904,Scaffold_04,7835027,7835904,3,12,0.117305843320442,0.325470697531621,0.0391019477734807,0.0271225581276351,1.44167624563554,NA,0.279456147192271,NA
Scaffold_03:44678453-44678595,Scaffold_03,44678453,44678595,3,12,0.751424081547772,2.08536232909442,0.250474693849257,0.173780194091202,1.44133049890487,NA,0.279546937757501,NA
Scaffold_04:35762021-35762083,Scaffold_04,35762021,35762083,3,11,0.197278965345574,0.497725006737661,0.0657596551151912,0.0452477278852419,1.45332502179937,NA,0.280549098938775,NA
Scaffold_14:34118710-34118850,Scaffold_14,34118710,34118850,3,10,0.333071383822368,0.754991228838926,0.111023794607456,0.0754991228838926,1.47053091965314,NA,0.281056995115425,NA
Scaffold_14:32014889-32014938,Scaffold_14,32014889,32014938,3,9,0.527097621628242,1.0591107816473,0.175699207209414,0.117678975738589,1.49303820930351,NA,0.281381090591349,NA
Scaffold_08:60438709-60438960,Scaffold_08,60438709,60438960,3,12,0.216918008201711,0.605723111873303,0.0723060027339036,0.0504769259894419,1.43245653962818,NA,0.281888289294063,NA
Scaffold_03:55232676-55233190,Scaffold_03,55232676,55233190,3,11,0.652584230981412,1.65374601342473,0.217528076993804,0.150340546674975,1.44690226159735,NA,0.282208188351821,NA
Scaffold_12:33328306-33328781,Scaffold_12,33328306,33328781,3,12,0.0529870228048691,0.148208939860163,0.0176623409349564,0.0123507449883469,1.43006279796248,NA,0.282523545518843,NA
Scaffold_17:29696238-29696326,Scaffold_17,29696238,29696326,3,12,0.345357767692854,0.972315634679592,0.115119255897618,0.081026302889966,1.42076402096181,NA,0.285006211149723,NA
Scaffold_14:24151211-24151882,Scaffold_14,24151211,24151882,3,12,0.0620113762646957,0.174820384251827,0.0206704587548986,0.0145683653543189,1.41885916862804,NA,0.285517730297022,NA
Scaffold_02:32455266-32455293,Scaffold_02,32455266,32455293,3,10,0.128461228645608,0.294886034385087,0.042820409548536,0.0294886034385087,1.45210028809359,NA,0.285722047788942,NA
Scaffold_16:1810499-1810692,Scaffold_16,1810499,1810692,3,12,0.366485614131993,1.0344130529663,0.122161871377331,0.0862010877471915,1.4171732001295,NA,0.285971310868278,NA
Scaffold_10:22571620-22572024,Scaffold_10,22571620,22572024,3,12,0.350173198356853,0.989513189583115,0.116724399452284,0.0824594324652596,1.41553726435676,NA,0.286412185816412,NA
Scaffold_11:5224495-5224802,Scaffold_11,5224495,5224802,3,12,0.0231257603204184,0.06561309117933,0.00770858677347281,0.0054677575982775,1.40982599080494,NA,0.287957186568565,NA
Scaffold_05:2695816-2695888,Scaffold_05,2695816,2695888,3,12,0.184535099904336,0.523970562181958,0.061511699968112,0.0436642135151631,1.40874402665586,NA,0.28825090412031,NA
Scaffold_01:39293213-39293332,Scaffold_01,39293213,39293332,3,11,0.241158627589609,0.621162519420299,0.0803862091965364,0.0564693199472999,1.42353775946934,NA,0.288336408850434,NA
Scaffold_04:10766982-10767180,Scaffold_04,10766982,10767180,3,12,0.885285256269097,2.53248050078176,0.295095085423032,0.211040041731813,1.39828955207484,NA,0.291105902809966,NA
Scaffold_01:2584011-2584159,Scaffold_01,2584011,2584159,3,10,0.843764165286076,1.97244194811891,0.281254721762025,0.197244194811891,1.42592141700421,NA,0.292499973945246,NA
Scaffold_05:2306925-2307075,Scaffold_05,2306925,2307075,3,11,0.452250874280357,1.18151899522686,0.150750291426786,0.107410817747896,1.40349263312203,NA,0.293712116685516,NA
Scaffold_16:26579132-26579303,Scaffold_16,26579132,26579303,3,11,0.224981862565329,0.591350971951578,0.0749939541884428,0.0537591792683253,1.39499812328104,NA,0.296023685343778,NA
Scaffold_15:19746387-19746434,Scaffold_15,19746387,19746434,3,12,0.366728909095689,1.06269773252064,0.122242969698563,0.08855814437672,1.38036959286941,NA,0.296071847077395,NA
Scaffold_14:22473443-22473577,Scaffold_14,22473443,22473577,3,12,0.0131515212120768,0.0381219489133328,0.0043838404040256,0.00317682907611107,1.37994216843171,NA,0.296191418819221,NA
Scaffold_06:21528335-21528795,Scaffold_06,21528335,21528795,3,12,0.412124782946504,1.19510650240702,0.137374927648835,0.099592208533918,1.37937424695275,NA,0.296350376127063,NA
Scaffold_07:4926453-4926545,Scaffold_07,4926453,4926545,3,10,0.215691595233524,0.511176982230543,0.0718971984111746,0.0511176982230543,1.40650304905061,NA,0.29764518054045,NA
Scaffold_07:33168061-33168131,Scaffold_07,33168061,33168131,3,11,0.608276410564213,1.60652240408993,0.202758803521404,0.146047491280903,1.38830733580644,NA,0.297858632043232,NA
Scaffold_06:2237816-2238146,Scaffold_06,2237816,2238146,3,12,0.501730600304753,1.46124579662416,0.167243533434918,0.121770483052013,1.37343245459148,NA,0.298019039601154,NA
Scaffold_06:11138596-11138651,Scaffold_06,11138596,11138651,3,10,0.638965064767559,1.51805233542246,0.21298835492252,0.151805233542246,1.40303697015325,NA,0.298574294215172,NA
Scaffold_08:58715693-58715889,Scaffold_08,58715693,58715889,3,9,0.495926540100625,1.04554938387416,0.165308846700208,0.116172153763795,1.42296446561815,NA,0.298989742655875,NA
Scaffold_09:36012682-36012876,Scaffold_09,36012682,36012876,3,12,0.298453975502886,0.871979062494557,0.0994846585009619,0.0726649218745464,1.3690878065309,NA,0.29924565967731,NA
Scaffold_14:15560686-15560706,Scaffold_14,15560686,15560706,3,12,0.224806308992907,0.658817552942205,0.0749354363309691,0.0549014627451838,1.36490782911869,NA,0.300430989232851,NA
Scaffold_10:13490717-13490790,Scaffold_10,13490717,13490790,3,12,0.340920245445429,1.0000166061474,0.113640081815143,0.08333471717895,1.36365833667037,NA,0.300786305281838,NA
Scaffold_12:21310428-21310545,Scaffold_12,21310428,21310545,3,11,0.108574474704639,0.289550548815772,0.0361914915682129,0.0263227771650702,1.37491159619123,NA,0.301570433519378,NA
Scaffold_01:47239858-47240020,Scaffold_01,47239858,47240020,3,10,0.315816072583285,0.756554784897146,0.105272024194428,0.0756554784897146,1.39146597570908,NA,0.301699806040899,NA
Scaffold_03:55228643-55228705,Scaffold_03,55228643,55228705,3,11,0.397093582308129,1.05962708706738,0.132364527436043,0.0963297351879438,1.37407755951777,NA,0.301803224532886,NA
Scaffold_07:15928266-15928384,Scaffold_07,15928266,15928384,3,11,0.132908532171472,0.355505963132275,0.0443028440571575,0.0323187239211159,1.37081043686294,NA,0.302717041766615,NA
Scaffold_08:8021170-8021248,Scaffold_08,8021170,8021248,3,10,0.616613560603088,1.48186271239393,0.205537853534363,0.148186271239393,1.38702358737618,NA,0.30290956490014,NA
Scaffold_03:30714017-30714083,Scaffold_03,30714017,30714083,3,11,0.466846719715026,1.25077862261528,0.155615573238342,0.11370714751048,1.36856456823877,NA,0.303346990207512,NA
Scaffold_11:5682771-5682830,Scaffold_11,5682771,5682830,3,12,0.127714491524946,0.378232879056774,0.042571497174982,0.0315194065880645,1.35064399312336,NA,0.304514528648605,NA
Scaffold_02:20247763-20247814,Scaffold_02,20247763,20247814,3,10,0.244926166741881,0.591589254757749,0.081642055580627,0.0591589254757749,1.38004628927986,NA,0.30482069793837,NA
Scaffold_03:1472880-1472953,Scaffold_03,1472880,1472953,3,12,0.0896024966573649,0.266010167189161,0.0298674988857883,0.0221675139324301,1.34735446549527,NA,0.30546483176602,NA
Scaffold_10:48708652-48708681,Scaffold_10,48708652,48708681,3,9,0.531717225883696,1.14163799396878,0.177239075294565,0.126848665996531,1.39724823987831,NA,0.305769111718623,NA
Scaffold_10:6951855-6951939,Scaffold_10,6951855,6951939,3,12,0.0839461323918199,0.249874192359669,0.0279820441306066,0.0208228493633057,1.3438143667272,NA,0.3064911303361,NA
Scaffold_17:23654672-23654924,Scaffold_17,23654672,23654924,3,12,0.0248403729210256,0.0740868788469143,0.00828012430700852,0.00617390657057619,1.34114830089432,NA,0.307266518388923,NA
Scaffold_07:39525896-39525914,Scaffold_07,39525896,39525914,3,10,0.399862120620492,0.972770940026018,0.133287373540164,0.0972770940026018,1.37018251734164,NA,0.30754569417672,NA
Scaffold_17:19662822-19662896,Scaffold_17,19662822,19662896,3,12,0.127390075202072,0.381728317724624,0.0424633584006906,0.0318106931437186,1.33487686699702,NA,0.309098905878412,NA
Scaffold_01:70783301-70783377,Scaffold_01,70783301,70783377,3,12,0.110518016402521,0.331570780500929,0.0368393388008405,0.0276308983750774,1.33326605240128,NA,0.309571469737069,NA
Scaffold_04:32246171-32246604,Scaffold_04,32246171,32246604,3,10,0.212317175563727,0.520171566052804,0.0707723918545757,0.0520171566052804,1.36055864013512,NA,0.310230893990393,NA
Scaffold_06:4612330-4613156,Scaffold_06,4612330,4613156,3,12,0.632232932173608,1.90859900683272,0.210744310724536,0.15904991723606,1.3250199332814,NA,0.312002962688648,NA
Scaffold_09:34967180-34967643,Scaffold_09,34967180,34967643,3,12,0.13475051991375,0.408442958481367,0.0449168399712499,0.0340369132067806,1.31965080671011,NA,0.313597280107791,NA
Scaffold_09:32890801-32891100,Scaffold_09,32890801,32891100,3,12,0.886871620220725,2.69436918015185,0.295623873406908,0.224530765012654,1.3166296983411,NA,0.314498260753094,NA
Scaffold_13:41508394-41508578,Scaffold_13,41508394,41508578,3,10,0.117113138429652,0.290526178806015,0.0390377128098841,0.0290526178806015,1.34369002374652,NA,0.315001374266846,NA
Scaffold_09:25251176-25251216,Scaffold_09,25251176,25251216,3,10,0.446136926901818,1.10731221177839,0.148712308967273,0.110731221177839,1.34300251894119,NA,0.315197544098145,NA
Scaffold_14:18371956-18372211,Scaffold_14,18371956,18372211,3,12,0.0679354763103766,0.206889025213242,0.0226451587701255,0.0172407521011035,1.31346699014808,NA,0.315444481795331,NA
Scaffold_04:3774959-3775029,Scaffold_04,3774959,3775029,3,10,0.39855008358121,0.990067486996028,0.132850027860403,0.0990067486996028,1.34182800268985,NA,0.315532993490367,NA
Scaffold_01:46779241-46779424,Scaffold_01,46779241,46779424,3,11,0.306374185358721,0.84759160220274,0.102124728452907,0.077053782018431,1.32536944686867,NA,0.315749346711184,NA
Scaffold_06:16954978-16955049,Scaffold_06,16954978,16955049,3,10,0.430484563185038,1.07101040116542,0.143494854395013,0.107101040116542,1.33980822444739,NA,0.316110793617084,NA
Scaffold_15:31933184-31933358,Scaffold_15,31933184,31933358,3,11,0.171993695665068,0.476441343513292,0.0573312318883559,0.0433128494102992,1.32365412732978,NA,0.316253282237094,NA
Scaffold_09:36012228-36012374,Scaffold_09,36012228,36012374,3,12,0.656068654847124,2.0105217094478,0.218689551615708,0.167543475787317,1.30527047136898,NA,0.317911126494114,NA
Scaffold_13:35764497-35764602,Scaffold_13,35764497,35764602,3,10,0.327242348991058,0.819721301925533,0.109080782997019,0.0819721301925533,1.33070572572394,NA,0.318729544383191,NA
