ID,scaffold,start,end,df_TimePoint,df_Residuals,sumsq_TimePoint,sumsq_Residuals,meansq_TimePoint,meansq_Residuals,statistic_TimePoint,statistic_Residuals,p.value_TimePoint,p.value_Residuals
Scaffold_06:45791165-45791251,Scaffold_06,45791165,45791251,3,12,0.749081192602493,1.63130841734788,0.249693730867498,0.135942368112324,1.8367616684534,NA,0.194198542520008,NA
Scaffold_06:57564388-57564529,Scaffold_06,57564388,57564529,3,12,0.401823758297222,0.875367021926606,0.133941252765741,0.0729472518272172,1.83613843442648,NA,0.194307759836074,NA
Scaffold_17:15135126-15135372,Scaffold_17,15135126,15135372,3,12,0.0871468443142316,0.1907740591039,0.0290489481047439,0.0158978382586583,1.8272262953061,NA,0.19587711496997,NA
Scaffold_12:12917114-12917152,Scaffold_12,12917114,12917152,3,12,0.0110887130417153,0.0243723881898411,0.00369623768057178,0.00203103234915342,1.81988124517684,NA,0.19718121535728,NA
Scaffold_16:9356882-9357027,Scaffold_16,9356882,9357027,3,12,0.073497466057573,0.161854208268711,0.0244991553525243,0.0134878506890593,1.81638690383761,NA,0.19780504665306,NA
Scaffold_08:7629824-7629854,Scaffold_08,7629824,7629854,3,11,1.28057715846272,2.55347818738645,0.426859052820906,0.232134380671495,1.83884460193329,NA,0.19844067747049,NA
Scaffold_17:19300927-19300965,Scaffold_17,19300927,19300965,3,12,0.787633464670676,1.73961471740805,0.262544488223559,0.144967893117338,1.81105265847421,NA,0.19876162271694,NA
Scaffold_02:1749042-1749132,Scaffold_02,1749042,1749132,3,11,0.462071480231376,0.927404430117039,0.154023826743792,0.0843094936470035,1.82688591855001,NA,0.200536695444696,NA
Scaffold_16:26579137-26579303,Scaffold_16,26579137,26579303,3,11,0.268320391123854,0.53864658165652,0.0894401303746181,0.0489678710596837,1.82650641000107,NA,0.200603623836336,NA
Scaffold_14:25961134-25961228,Scaffold_14,25961134,25961228,3,12,0.0594199617853402,0.132577612896365,0.0198066539284467,0.0110481344080304,1.79276004408944,NA,0.202081597303031,NA
Scaffold_07:38784299-38784423,Scaffold_07,38784299,38784423,3,11,0.415730843287187,0.842246352474696,0.138576947762396,0.0765678502249724,1.80985815006204,NA,0.203564797994005,NA
Scaffold_07:30669771-30670349,Scaffold_07,30669771,30670349,3,12,0.379057693810759,0.850892475758139,0.126352564603586,0.0709077063131782,1.78192993643772,NA,0.204076448871275,NA
Scaffold_07:22130353-22130644,Scaffold_07,22130353,22130644,3,12,0.0280781292981939,0.0636706204720257,0.00935937643273129,0.00530588503933548,1.76396140574947,NA,0.207435002252848,NA
Scaffold_03:44205371-44205394,Scaffold_03,44205371,44205394,3,9,0.452373073718277,0.731642740319322,0.150791024572759,0.081293637813258,1.85489330566244,NA,0.207615242658197,NA
Scaffold_11:23690718-23691559,Scaffold_11,23690718,23691559,3,12,0.315886762197482,0.716953914335511,0.105295587399161,0.0597461595279592,1.7623825235141,NA,0.207733060991416,NA
Scaffold_03:32284004-32284212,Scaffold_03,32284004,32284212,3,12,0.0521557606201654,0.118540871773445,0.0173852535400551,0.00987840598112044,1.75992498924237,NA,0.208197944262933,NA
Scaffold_10:13491418-13492595,Scaffold_10,13491418,13492595,3,12,0.262563995262286,0.599408803488251,0.0875213317540953,0.0499507336240209,1.75215307972988,NA,0.209675808764162,NA
Scaffold_05:54438006-54438106,Scaffold_05,54438006,54438106,3,12,0.0374182379980442,0.0856227163303772,0.0124727459993481,0.00713522636086477,1.74805190032351,NA,0.210460394713013,NA
Scaffold_01:40839169-40839332,Scaffold_01,40839169,40839332,3,12,0.643557180610166,1.47504412961838,0.214519060203389,0.122920344134865,1.74518759862911,NA,0.211010304213178,NA
Scaffold_04:9906815-9906853,Scaffold_04,9906815,9906853,3,10,0.173971301853249,0.322502202153452,0.057990433951083,0.0322502202153452,1.79814071233815,NA,0.211074605491266,NA
Scaffold_15:7045821-7046217,Scaffold_15,7045821,7046217,3,12,0.0146520778873386,0.0336359348566405,0.00488402596244619,0.00280299457138671,1.74243147393252,NA,0.211540962419274,NA
Scaffold_04:2852514-2854426,Scaffold_04,2852514,2854426,3,11,0.582124879056165,1.21016076741732,0.194041626352055,0.110014615219756,1.76378043921213,NA,0.212022983500993,NA
Scaffold_01:34561801-34561831,Scaffold_01,34561801,34561831,3,11,0.243294412224151,0.506142860486213,0.0810981374080502,0.0460129873169285,1.7625053737429,NA,0.212262650224218,NA
Scaffold_04:10779057-10779132,Scaffold_04,10779057,10779132,3,12,0.22946406153621,0.528818741110655,0.0764880205120699,0.0440682284258879,1.73567268856074,NA,0.212848611429783,NA
Scaffold_10:46339742-46340005,Scaffold_10,46339742,46340005,3,12,0.462875081935244,1.0669512916951,0.154291693978415,0.0889126076412584,1.73531851186893,NA,0.212917384146401,NA
Scaffold_11:40665803-40665882,Scaffold_11,40665803,40665882,3,11,0.324070389546132,0.681385891841169,0.108023463182044,0.0619441719855608,1.74388420604321,NA,0.215798022781991,NA
Scaffold_04:10766913-10766939,Scaffold_04,10766913,10766939,3,11,0.946768964802662,2.00165195545533,0.315589654934221,0.181968359586848,1.73431060020959,NA,0.217641608552704,NA
Scaffold_01:82773660-82773739,Scaffold_01,82773660,82773739,3,10,0.249091510148425,0.471254770252716,0.0830305033828084,0.0471254770252716,1.76190266123529,NA,0.217737628091761,NA
Scaffold_13:26854090-26854283,Scaffold_13,26854090,26854283,3,11,0.18626695486648,0.394952948708362,0.0620889849554933,0.035904813518942,1.72926632588518,NA,0.218620160316776,NA
Scaffold_18:22379640-22379848,Scaffold_18,22379640,22379848,3,10,0.701211348190291,1.33180005482238,0.23373711606343,0.133180005482238,1.75504660190605,NA,0.21902538067411,NA
Scaffold_02:44712850-44712928,Scaffold_02,44712850,44712928,3,12,0.162224599331168,0.380905357933018,0.0540748664437227,0.0317421131610848,1.70356857368958,NA,0.219184535493013,NA
Scaffold_18:11431435-11431500,Scaffold_18,11431435,11431500,3,12,0.0494358712982114,0.116180085180291,0.0164786237660705,0.00968167376502429,1.70204286634824,NA,0.219490841901012,NA
Scaffold_04:27729415-27729606,Scaffold_04,27729415,27729606,3,12,0.102609084154083,0.242668832730014,0.0342030280513609,0.0202224027275012,1.69134343293673,NA,0.221652366026184,NA
Scaffold_08:31211124-31211226,Scaffold_08,31211124,31211226,3,11,0.299880276683703,0.642428493834602,0.099960092227901,0.0584025903486002,1.71156949770973,NA,0.222092847677211,NA
Scaffold_04:45516349-45516419,Scaffold_04,45516349,45516419,3,12,0.0336318081257704,0.0796407925197587,0.0112106027085901,0.00663673270997989,1.68917495980098,NA,0.222093333947653,NA
Scaffold_14:44725216-44725296,Scaffold_14,44725216,44725296,3,12,0.0775695514824971,0.185273114688657,0.0258565171608324,0.0154394262240547,1.67470712872398,NA,0.225060583929985,NA
Scaffold_06:11138454-11138582,Scaffold_06,11138454,11138582,3,12,0.335712151234705,0.802870485626341,0.111904050411568,0.0669058738021951,1.67255943390574,NA,0.225504816018243,NA
Scaffold_08:25783882-25784191,Scaffold_08,25783882,25784191,3,11,1.08139621726329,2.34520648261989,0.36046540575443,0.213200589329081,1.69073362737305,NA,0.226261836859559,NA
Scaffold_14:44611270-44611497,Scaffold_14,44611270,44611497,3,11,0.869549889191282,1.88680892702195,0.289849963063761,0.171528084274723,1.68981053038248,NA,0.226448574795614,NA
Scaffold_01:6106377-6106465,Scaffold_01,6106377,6106465,3,10,0.708438164316622,1.37986262587446,0.236146054772207,0.137986262587446,1.71137365665335,NA,0.227437505234304,NA
Scaffold_13:36745282-36745521,Scaffold_13,36745282,36745521,3,12,0.0336933024140679,0.0810566115923024,0.0112311008046893,0.00675471763269187,1.66270470734889,NA,0.227555746020661,NA
Scaffold_14:5630797-5631109,Scaffold_14,5630797,5631109,3,10,0.196686311336621,0.386292844883453,0.0655621037788737,0.0386292844883453,1.69721248134053,NA,0.230244642390003,NA
Scaffold_09:19411259-19411681,Scaffold_09,19411259,19411681,3,12,0.193868118632242,0.474061106579048,0.0646227062107472,0.0395050922149207,1.6358069956951,NA,0.233260093899294,NA
Scaffold_07:33916238-33917181,Scaffold_07,33916238,33917181,3,12,0.0986429033903021,0.241254863117609,0.0328809677967674,0.0201045719264674,1.6354970360488,NA,0.233326749388803,NA
Scaffold_01:17807311-17807548,Scaffold_01,17807311,17807548,3,12,0.144816067652934,0.354679300802544,0.0482720225509779,0.029556608400212,1.63320574192239,NA,0.233820139879499,NA
Scaffold_15:15449569-15449932,Scaffold_15,15449569,15449932,3,11,0.51127486135613,1.13612026752512,0.170424953785377,0.103283660684102,1.65006693853183,NA,0.234656182479569,NA
Scaffold_01:24305706-24305892,Scaffold_01,24305706,24305892,3,12,0.281403433581208,0.695379462893088,0.0938011445270695,0.057948288574424,1.61870431094093,NA,0.236969801961224,NA
Scaffold_04:10766430-10766880,Scaffold_04,10766430,10766880,3,12,0.648532997885989,1.60662000592007,0.216177665961996,0.133885000493339,1.61465186664245,NA,0.237858387473769,NA
Scaffold_17:14606480-14606696,Scaffold_17,14606480,14606696,3,12,0.100312240075488,0.248648799810327,0.0334374133584961,0.0207207333175273,1.61371766366068,NA,0.238063756149343,NA
Scaffold_17:29452967-29453249,Scaffold_17,29452967,29453249,3,12,0.200625342172851,0.497310009617652,0.066875114057617,0.041442500801471,1.61368432802789,NA,0.238071088061173,NA
Scaffold_18:10341271-10341403,Scaffold_18,10341271,10341403,3,9,0.850676327634529,1.51135641727728,0.283558775878176,0.167928490808586,1.68856859555411,NA,0.238281852651569,NA
Scaffold_02:35602873-35602964,Scaffold_02,35602873,35602964,3,11,0.148744900628191,0.334699374484102,0.0495816335427302,0.0304272158621911,1.62951594938203,NA,0.239031663992509,NA
Scaffold_03:43770883-43771423,Scaffold_03,43770883,43771423,3,12,0.20454804122954,0.508456714841593,0.0681826804098467,0.0423713929034661,1.60916778367862,NA,0.239066789457957,NA
Scaffold_09:5303584-5303808,Scaffold_09,5303584,5303808,3,12,0.197048231571009,0.491741765822285,0.0656827438570028,0.0409784804851904,1.60285942961551,NA,0.240465255513474,NA
Scaffold_14:18542190-18542438,Scaffold_14,18542190,18542438,3,12,0.170195726056735,0.425211001929412,0.0567319086855782,0.0354342501607843,1.60104724745564,NA,0.24086866607853,NA
Scaffold_01:34980226-34980639,Scaffold_01,34980226,34980639,3,12,0.216749364355692,0.541805394815005,0.072249788118564,0.0451504495679171,1.60020085757691,NA,0.241057338559329,NA
Scaffold_16:26202645-26202732,Scaffold_16,26202645,26202732,3,10,0.899724980594206,1.8249383126517,0.299908326864735,0.18249383126517,1.64338884654659,NA,0.241283597806734,NA
Scaffold_14:44938576-44938698,Scaffold_14,44938576,44938698,3,11,0.222026481643739,0.506425521542238,0.0740088272145798,0.0460386837765671,1.60753568833019,NA,0.243813560746786,NA
Scaffold_04:10767328-10767377,Scaffold_04,10767328,10767377,3,12,0.941610075659345,2.3787128469652,0.313870025219782,0.198226070580434,1.58339427453072,NA,0.244837929787683,NA
Scaffold_08:40883298-40883437,Scaffold_08,40883298,40883437,3,11,0.21948987741871,0.502163069870897,0.0731632924729034,0.0456511881700815,1.60265910714789,NA,0.244889031296481,NA
Scaffold_04:10983618-10983802,Scaffold_04,10983618,10983802,3,11,0.355715795552567,0.81526559935802,0.118571931850856,0.0741150544870927,1.59983599379941,NA,0.245514075178481,NA
Scaffold_12:22861955-22862339,Scaffold_12,22861955,22862339,3,12,0.199167231993156,0.506150994175903,0.0663890773310518,0.0421792495146586,1.5739748358486,NA,0.246985525359228,NA
Scaffold_12:11980046-11980184,Scaffold_12,11980046,11980184,3,11,0.3500198908248,0.80605104879189,0.1166732969416,0.07327736807199,1.59221462248721,NA,0.247210451297014,NA
Scaffold_09:20206665-20207699,Scaffold_09,20206665,20207699,3,12,0.377877398336404,0.961503245892169,0.125959132778801,0.0801252704910141,1.5720275514443,NA,0.247432097925679,NA
Scaffold_11:28898581-28898647,Scaffold_11,28898581,28898647,3,11,0.226181511612804,0.521493075898901,0.0753938372042679,0.0474084614453546,1.59030339533736,NA,0.24763792103325,NA
Scaffold_02:4049610-4049715,Scaffold_02,4049610,4049715,3,12,0.130736901079367,0.332853036275121,0.0435789670264557,0.0277377530229268,1.57110660659626,NA,0.24764361062507,NA
Scaffold_11:30698419-30698466,Scaffold_11,30698419,30698466,3,12,0.136815440245896,0.348839523880301,0.0456051467486321,0.0290699603233584,1.5688066389271,NA,0.248172717785451,NA
Scaffold_02:13143351-13143589,Scaffold_02,13143351,13143589,3,12,0.0792412367882849,0.202101172798508,0.026413745596095,0.0168417643998757,1.5683478861805,NA,0.248278403512642,NA
Scaffold_17:19662794-19662896,Scaffold_17,19662794,19662896,3,12,0.138380627107967,0.353171385194542,0.0461268757026558,0.0294309487662119,1.56729149539384,NA,0.248521960469415,NA
Scaffold_15:7334371-7334437,Scaffold_15,7334371,7334437,3,12,0.384631811368804,0.983383415374404,0.128210603789601,0.081948617947867,1.56452429583577,NA,0.249161209675018,NA
Scaffold_16:20084773-20084905,Scaffold_16,20084773,20084905,3,12,0.561755813122095,1.43872689060701,0.187251937707365,0.119893907550584,1.56181361949823,NA,0.24978916749086,NA
Scaffold_06:55154838-55154952,Scaffold_06,55154838,55154952,3,12,0.263765682590755,0.677600997332542,0.0879218941969184,0.0564667497777119,1.55705604701941,NA,0.250895552345152,NA
Scaffold_07:2365941-2366194,Scaffold_07,2365941,2366194,3,12,0.0787525486486568,0.202520641676889,0.0262508495495523,0.0168767201397407,1.55544734594121,NA,0.25127088604952,NA
Scaffold_12:50339596-50340028,Scaffold_12,50339596,50340028,3,12,0.271641309154595,0.699180363723153,0.0905471030515318,0.0582650303102627,1.554055710078,NA,0.251596076618875,NA
Scaffold_09:8508429-8508620,Scaffold_09,8508429,8508620,3,12,0.0911541554496971,0.234742176023105,0.0303847184832324,0.0195618480019254,1.5532642151315,NA,0.251781237005611,NA
Scaffold_11:46817242-46817446,Scaffold_11,46817242,46817446,3,12,0.0279499321536895,0.0721215422479683,0.00931664405122983,0.00601012852066402,1.55015720865159,NA,0.252509541674753,NA
Scaffold_06:16956487-16956662,Scaffold_06,16956487,16956662,3,11,0.544231034679312,1.27729204190141,0.181410344893104,0.116117458354674,1.56230034194339,NA,0.253997427916129,NA
Scaffold_14:44937193-44937292,Scaffold_14,44937193,44937292,3,12,0.144826615504678,0.376034776077062,0.0482755385015593,0.0313362313397552,1.54056618928243,NA,0.254772487438182,NA
Scaffold_17:1967654-1967800,Scaffold_17,1967654,1967800,3,12,0.0292354318684143,0.0759224466909146,0.0097451439561381,0.00632687055757621,1.54027869978604,NA,0.254840664279614,NA
Scaffold_09:5372023-5372073,Scaffold_09,5372023,5372073,3,11,0.310549378016241,0.73075344817113,0.103516459338747,0.066432131651921,1.55822877822337,NA,0.254937274224133,NA
Scaffold_14:24416086-24416734,Scaffold_14,24416086,24416734,3,12,0.383942106307669,1.00028411116392,0.127980702102556,0.0833570092636597,1.5353322202066,NA,0.25601686451961,NA
Scaffold_08:60918088-60918173,Scaffold_08,60918088,60918173,3,11,0.144014291573133,0.343277859513511,0.048004763857711,0.0312070781375919,1.538265250148,NA,0.259602353767857,NA
Scaffold_12:33328385-33328781,Scaffold_12,33328385,33328781,3,12,0.0572635974856886,0.151278012652571,0.0190878658285629,0.0126065010543809,1.51412876151941,NA,0.261127153635557,NA
Scaffold_10:32951766-32951816,Scaffold_10,32951766,32951816,3,12,0.129722455627362,0.343069531922687,0.043240818542454,0.028589127660224,1.51249170860904,NA,0.261526362425454,NA
Scaffold_07:13230045-13230093,Scaffold_07,13230045,13230093,3,11,0.469143956803073,1.12497760068393,0.156381318934358,0.102270690971266,1.52909223013164,NA,0.261777956113267,NA
Scaffold_02:6896611-6896843,Scaffold_02,6896611,6896843,3,12,0.0220949708516654,0.0586034624413727,0.00736499028388846,0.00488362187011439,1.50810002898851,NA,0.262600640552346,NA
Scaffold_04:10767282-10767305,Scaffold_04,10767282,10767305,3,11,0.848830527854731,2.04310639101423,0.28294350928491,0.185736944637658,1.52335610902229,NA,0.26314879819425,NA
Scaffold_03:26024969-26025075,Scaffold_03,26024969,26025075,3,12,0.0262598853413482,0.0698299871887663,0.00875329511378272,0.00581916559906386,1.50421825341951,NA,0.263554242278488,NA
Scaffold_05:33063772-33064112,Scaffold_05,33063772,33064112,3,12,0.518514241828657,1.37936013177114,0.172838080609552,0.114946677647595,1.50363702672157,NA,0.263697355658507,NA
Scaffold_01:52429680-52430038,Scaffold_01,52429680,52430038,3,12,0.241575035085454,0.649307978402576,0.0805250116951513,0.0541089982002146,1.48820001060067,NA,0.267529893454072,NA
Scaffold_16:18247348-18247421,Scaffold_16,18247348,18247421,3,12,0.310152943372774,0.833758323805471,0.103384314457591,0.0694798603171226,1.4879752778103,NA,0.267586139174844,NA
Scaffold_13:8651287-8651648,Scaffold_13,8651287,8651648,3,12,0.0225306086789186,0.0606550046168975,0.00751020289297287,0.00505458371807479,1.48582025976085,NA,0.268126155162673,NA
Scaffold_02:44718404-44718511,Scaffold_02,44718404,44718511,3,12,0.271550953777387,0.731154019803684,0.0905169845924623,0.060929501650307,1.48560191927987,NA,0.268180935037449,NA
Scaffold_03:28873612-28873932,Scaffold_03,28873612,28873932,3,11,0.557787312513083,1.36386837140863,0.185929104171028,0.123988033764421,1.49957297108442,NA,0.268919007151532,NA
Scaffold_09:35717309-35717525,Scaffold_09,35717309,35717525,3,12,0.0758606008391976,0.205163044908717,0.0252868669463992,0.0170969204090598,1.47903051200961,NA,0.269835430659471,NA
Scaffold_01:46776951-46777046,Scaffold_01,46776951,46777046,3,12,0.0707588705330973,0.191558363575787,0.0235862901776991,0.0159631969646489,1.47754176246348,NA,0.270211815540522,NA
Scaffold_03:27324849-27325342,Scaffold_03,27324849,27325342,3,11,0.962492537328811,2.36422001530609,0.32083084577627,0.214929092300554,1.4927287987967,NA,0.270605660218127,NA
Scaffold_01:37338792-37338897,Scaffold_01,37338792,37338897,3,12,0.074541265559885,0.20272979267167,0.0248470885199617,0.0168941493893058,1.47075108354909,NA,0.271935976915784,NA
Scaffold_10:40650741-40650853,Scaffold_10,40650741,40650853,3,10,0.683557942007511,1.51172708368525,0.227852647335837,0.151172708368525,1.50723400933179,NA,0.272022311507589,NA
Scaffold_17:11345138-11345276,Scaffold_17,11345138,11345276,3,11,0.0376914363526023,0.0930087276019893,0.0125638121175341,0.00845533887290812,1.4859028486475,NA,0.272299612009405,NA
Scaffold_11:40664972-40665311,Scaffold_11,40664972,40665311,3,11,0.0690080715835632,0.170923642699085,0.0230026905278544,0.0155385129726441,1.48036627239371,NA,0.273682294791969,NA
Scaffold_11:25459661-25459743,Scaffold_11,25459661,25459743,3,10,0.275339294830467,0.612153549177087,0.091779764943489,0.0612153549177087,1.49929319313541,NA,0.273948645642372,NA
Scaffold_15:21793522-21793661,Scaffold_15,21793522,21793661,3,12,0.125645628919373,0.343572182109986,0.0418818763064575,0.0286310151758322,1.46281492462798,NA,0.273966333557337,NA
Scaffold_06:6356126-6356399,Scaffold_06,6356126,6356399,3,12,0.27459787792054,0.753274076567972,0.0915326259735132,0.0627728397139977,1.45815652741774,NA,0.275165881478017,NA
Scaffold_09:2164737-2164807,Scaffold_09,2164737,2164807,3,11,0.0543923998404157,0.136054642387403,0.0181307999468052,0.0123686038534002,1.46587279871696,NA,0.277339117148918,NA
Scaffold_01:8518288-8518653,Scaffold_01,8518288,8518653,3,12,0.858695169693098,2.37055281427115,0.286231723231033,0.197546067855929,1.44893657635232,NA,0.277557096539255,NA
Scaffold_05:20842150-20842253,Scaffold_05,20842150,20842253,3,9,0.158639672283327,0.315445008750157,0.0528798907611089,0.0350494454166841,1.50872260980019,NA,0.277606250091944,NA
Scaffold_08:60438110-60438380,Scaffold_08,60438110,60438380,3,10,0.939588991703812,2.11576972873666,0.313196330567937,0.211576972873666,1.48029497876855,NA,0.278620649252399,NA
Scaffold_11:1416323-1416428,Scaffold_11,1416323,1416428,3,12,0.220198533359345,0.610466210514406,0.0733995111197817,0.0508721842095339,1.44282208952267,NA,0.279155488310335,NA
Scaffold_03:44678453-44678595,Scaffold_03,44678453,44678595,3,12,0.751424081547772,2.08536232909442,0.250474693849257,0.173780194091202,1.44133049890487,NA,0.279546937757501,NA
Scaffold_09:6120262-6120309,Scaffold_09,6120262,6120309,3,12,0.059954884902866,0.166704028938098,0.0199849616342887,0.0138920024115082,1.43859474266525,NA,0.280266470167334,NA
Scaffold_14:34118710-34118850,Scaffold_14,34118710,34118850,3,10,0.333071383822368,0.754991228838926,0.111023794607456,0.0754991228838926,1.47053091965314,NA,0.281056995115425,NA
Scaffold_01:80346877-80346983,Scaffold_01,80346877,80346983,3,12,0.122629323273167,0.341719416334116,0.0408764410910556,0.028476618027843,1.43543875368517,NA,0.281099054299718,NA
Scaffold_14:32014889-32014938,Scaffold_14,32014889,32014938,3,9,0.527097621628242,1.0591107816473,0.175699207209414,0.117678975738589,1.49303820930351,NA,0.281381090591349,NA
Scaffold_03:55232676-55233190,Scaffold_03,55232676,55233190,3,11,0.652584230981412,1.65374601342473,0.217528076993804,0.150340546674975,1.44690226159735,NA,0.282208188351822,NA
Scaffold_12:37496153-37496248,Scaffold_12,37496153,37496248,3,11,0.774749402659047,1.96585899017004,0.258249800886349,0.178714453651822,1.44504149277976,NA,0.282690891841037,NA
Scaffold_16:1816543-1816572,Scaffold_16,1816543,1816572,3,11,0.412101053142046,1.04991730543122,0.137367017714015,0.0954470277664744,1.43919638912282,NA,0.284213167612671,NA
Scaffold_17:29696238-29696326,Scaffold_17,29696238,29696326,3,12,0.345357767692854,0.972315634679592,0.115119255897618,0.081026302889966,1.42076402096181,NA,0.285006211149723,NA
Scaffold_14:24151211-24151882,Scaffold_14,24151211,24151882,3,12,0.0620113762646956,0.174820384251827,0.0206704587548985,0.0145683653543189,1.41885916862804,NA,0.285517730297022,NA
Scaffold_16:1810499-1810692,Scaffold_16,1810499,1810692,3,12,0.366485614131993,1.0344130529663,0.122161871377331,0.0862010877471915,1.4171732001295,NA,0.285971310868278,NA
Scaffold_05:2695816-2695888,Scaffold_05,2695816,2695888,3,12,0.184535099904336,0.523970562181958,0.061511699968112,0.0436642135151631,1.40874402665586,NA,0.288250904120309,NA
Scaffold_01:39293213-39293332,Scaffold_01,39293213,39293332,3,11,0.241158627589609,0.621162519420299,0.0803862091965365,0.0564693199472999,1.42353775946934,NA,0.288336408850434,NA
Scaffold_17:27584406-27584746,Scaffold_17,27584406,27584746,3,11,1.49211958188858,3.86532985441418,0.497373193962861,0.351393623128561,1.41543033574315,NA,0.290497377588417,NA
Scaffold_04:10766982-10767180,Scaffold_04,10766982,10767180,3,12,0.885285256269097,2.53248050078176,0.295095085423032,0.211040041731813,1.39828955207484,NA,0.291105902809966,NA
Scaffold_02:18662694-18662742,Scaffold_02,18662694,18662742,3,12,0.1096075359408,0.315093677484302,0.0365358453135999,0.0262578064570252,1.39142793109532,NA,0.292996542358625,NA
Scaffold_06:34306754-34306957,Scaffold_06,34306754,34306957,3,12,0.0686276315938303,0.197401769861902,0.0228758771979434,0.0164501474884919,1.39061836460414,NA,0.293220493002064,NA
Scaffold_05:2306925-2307075,Scaffold_05,2306925,2307075,3,11,0.452250874280358,1.18151899522686,0.150750291426786,0.107410817747896,1.40349263312204,NA,0.293712116685515,NA
Scaffold_17:4903739-4904002,Scaffold_17,4903739,4904002,3,12,0.356725996288994,1.02778505492855,0.118908665429665,0.0856487545773791,1.38832918255965,NA,0.293854763426218,NA
Scaffold_03:30714017-30714127,Scaffold_03,30714017,30714127,3,11,0.482053938270789,1.2625713314777,0.160684646090263,0.114779211952518,1.39994554202667,NA,0.29467492338672,NA
Scaffold_15:19746387-19746434,Scaffold_15,19746387,19746434,3,12,0.366728909095689,1.06269773252064,0.122242969698563,0.08855814437672,1.38036959286941,NA,0.296071847077395,NA
Scaffold_14:22473443-22473577,Scaffold_14,22473443,22473577,3,12,0.0131515212120768,0.0381219489133328,0.0043838404040256,0.00317682907611107,1.37994216843171,NA,0.296191418819221,NA
Scaffold_06:21528335-21528795,Scaffold_06,21528335,21528795,3,12,0.412124782946504,1.19510650240702,0.137374927648835,0.099592208533918,1.37937424695275,NA,0.296350376127063,NA
Scaffold_14:6529945-6530331,Scaffold_14,6529945,6530331,3,12,0.0719844733507033,0.208906886518007,0.0239948244502344,0.0174089072098339,1.37830733204668,NA,0.29664925021765,NA
Scaffold_08:58716391-58717038,Scaffold_08,58716391,58717038,3,12,0.57471374265391,1.6717604828279,0.191571247551303,0.139313373568992,1.37511024708932,NA,0.297546819800223,NA
Scaffold_07:4926453-4926545,Scaffold_07,4926453,4926545,3,10,0.215691595233524,0.511176982230543,0.0718971984111746,0.0511176982230543,1.40650304905061,NA,0.29764518054045,NA
Scaffold_07:33168061-33168131,Scaffold_07,33168061,33168131,3,11,0.608276410564213,1.60652240408993,0.202758803521404,0.146047491280903,1.38830733580644,NA,0.297858632043232,NA
Scaffold_06:2237816-2238146,Scaffold_06,2237816,2238146,3,12,0.501730600304753,1.46124579662416,0.167243533434918,0.121770483052013,1.37343245459148,NA,0.298019039601155,NA
Scaffold_06:11138596-11138651,Scaffold_06,11138596,11138651,3,10,0.638965064767559,1.51805233542246,0.21298835492252,0.151805233542246,1.40303697015325,NA,0.298574294215172,NA
Scaffold_09:36012682-36012876,Scaffold_09,36012682,36012876,3,12,0.298453975502885,0.871979062494558,0.0994846585009618,0.0726649218745465,1.3690878065309,NA,0.299245659677311,NA
Scaffold_14:15560686-15560706,Scaffold_14,15560686,15560706,3,12,0.224806308992908,0.658817552942205,0.0749354363309692,0.0549014627451838,1.36490782911869,NA,0.300430989232851,NA
Scaffold_10:13490717-13490790,Scaffold_10,13490717,13490790,3,12,0.340920245445429,1.0000166061474,0.113640081815143,0.08333471717895,1.36365833667037,NA,0.300786305281838,NA
Scaffold_01:47239858-47240020,Scaffold_01,47239858,47240020,3,10,0.315816072583285,0.756554784897147,0.105272024194428,0.0756554784897147,1.39146597570908,NA,0.3016998060409,NA
Scaffold_09:36013377-36013495,Scaffold_09,36013377,36013495,3,11,0.339970457127859,0.908349769292361,0.113323485709286,0.082577251753851,1.37233297672687,NA,0.302290805251078,NA
Scaffold_07:15928266-15928384,Scaffold_07,15928266,15928384,3,11,0.132908532171472,0.355505963132275,0.0443028440571575,0.0323187239211159,1.37081043686294,NA,0.302717041766615,NA
Scaffold_15:12287612-12287792,Scaffold_15,12287612,12287792,3,12,0.280379008626265,0.827308790214089,0.0934596695420883,0.0689423991845074,1.35561962808933,NA,0.303083243780806,NA
Scaffold_09:36032311-36032706,Scaffold_09,36032311,36032706,3,12,0.0641938662473459,0.189575272046304,0.021397955415782,0.015797939337192,1.35447762895293,NA,0.303411100563339,NA
Scaffold_06:42748523-42748891,Scaffold_06,42748523,42748891,3,11,0.248483666466711,0.666135326636475,0.0828278888222371,0.0605577569669523,1.36775027627655,NA,0.303575751079297,NA
Scaffold_04:3774922-3775029,Scaffold_04,3774922,3775029,3,10,0.435944372711771,1.05251089338589,0.145314790903924,0.105251089338589,1.3806488067449,NA,0.304655128673933,NA
Scaffold_02:20247763-20247814,Scaffold_02,20247763,20247814,3,10,0.244926166741881,0.591589254757749,0.081642055580627,0.0591589254757749,1.38004628927986,NA,0.30482069793837,NA
Scaffold_03:1472880-1472953,Scaffold_03,1472880,1472953,3,12,0.0896024966573649,0.266010167189161,0.0298674988857883,0.0221675139324301,1.34735446549527,NA,0.30546483176602,NA
Scaffold_04:32246171-32246617,Scaffold_04,32246171,32246617,3,10,0.215680582977846,0.522224322145675,0.071893527659282,0.0522224322145675,1.37667903639362,NA,0.305747874623717,NA
