ID,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,comparison
Scaffold_12:47528633-47528753,0.0121327479396369,-0.207393308073777,0.551462933474761,0.0552679174398119,0.94655019514766,3,-8.15900212860326,24.3180042572065,26.2576308563585,2.7370023029693,9,Day_10
Scaffold_12:48130661-48130773,0.0590395849441445,-0.176200518819819,0.270294919143823,0.250975849778505,0.783944675027142,3,0.533829508642882,6.93234098271424,8.52392207390772,0.584474746519727,8,Day_10
Scaffold_12:48700026-48700635,0.0454064123559153,-0.166725496009437,0.417366281505651,0.21404800770336,0.811303421001711,3,-4.81567712600327,17.6313542520065,19.5709808511585,1.56775151644069,9,Day_10
Scaffold_12:49238725-49238982,0.144413199586274,-0.0457172005056647,0.175511877042315,0.759548181229526,0.495665100304549,3,5.57941279119034,-3.15882558238067,-1.21919898322867,0.27723977084625,9,Day_10
Scaffold_12:49302941-49303229,0.164723836980279,-0.0739264953110697,0.349767414406988,0.69023091398499,0.532605083321029,3,-1.90114185572777,11.8022837114555,13.0126240834317,0.85636070926665,7,Day_10
Scaffold_12:49304899-49304941,0.277275185182843,0.116669670779031,0.269065128665964,1.72643626971417,0.231941440088462,3,0.452451812478164,7.09509637504367,9.03472297419567,0.651564391176286,9,Day_10
Scaffold_12:49704223-49704319,0.00758011808292837,-0.212957633454199,0.222378641107034,0.034371068128226,0.966339101762375,3,2.73931514912022,2.52136970175955,4.46099630091155,0.4450703401855,9,Day_10
Scaffold_12:50339555-50339958,0.0942752916031014,-0.106996865818432,0.330532895784889,0.468397083883075,0.640446667299675,3,-2.01658086868483,12.0331617373697,13.9727883365217,0.983267956763498,9,Day_10
Scaffold_12:6124399-6124636,0.115457509986645,-0.0811074877941005,0.156655018724147,0.587375734694281,0.575750267099637,3,6.94334072760753,-5.88668145521505,-3.94705485606305,0.220867154023165,9,Day_10
Scaffold_12:6591824-6592099,0.345867160111761,0.200504306803264,0.347439995555831,2.37933662032447,0.148080130305484,3,-2.61521032118431,13.2304206423686,15.1700472415206,1.08643095460652,9,Day_10
Scaffold_12:6992729-6992968,0.173178423913595,-0.010559704105606,0.256835899113343,0.942528509354888,0.424964943098166,3,1.01064511083302,5.97870977833396,7.91833637748596,0.593682111660236,9,Day_10
Scaffold_12:7003027-7003065,0.00285100940918444,-0.218737655166552,0.238284122977813,0.0128662240672063,0.987234315748986,3,1.9103283157553,4.1793433684894,6.1189699676414,0.511013909369748,9,Day_10
Scaffold_12:7037303-7037359,0.0171972481147076,-0.201203363415358,0.267499594287677,0.0787417580666447,0.924908216019064,3,0.5224767882003,6.9550464235994,8.8946730227514,0.644004296496646,9,Day_10
Scaffold_12:7960997-7961155,0.121110377261279,-0.0741984277917709,0.265277875854112,0.620096862649806,0.559376883604428,3,0.622559007275067,6.75488198544987,8.69450858460187,0.633351162759026,9,Day_10
Scaffold_12:8490945-8491074,0.154707723322657,-0.0331350048278638,0.251143429319738,0.82360240849296,0.469386996458246,3,1.27960289428405,5.44079421143191,7.38042081058391,0.567657198814303,9,Day_10
Scaffold_12:8875763-8875824,0.115869741586861,-0.105162823016424,0.373827264816678,0.524220228792201,0.6110334932474,3,-3.03325242670173,14.0665048534035,15.6580859445969,1.11797459136255,8,Day_10
Scaffold_12:9380301-9380540,0.112383318971402,-0.084864832368287,0.191273044785977,0.569756006371193,0.584809675262418,3,4.54746985131328,-1.09493970262656,0.844686896525443,0.329268398955284,9,Day_10
Scaffold_12:9383751-9383803,0.271857332844137,0.110047851253945,0.321925425824934,1.68010755718666,0.239869020200924,3,-1.69994567881673,11.3998913576335,13.3395179567855,0.932723818133085,9,Day_10
Scaffold_13:10616450-10616756,0.147572957625314,-0.041855274013505,0.286972638411782,0.779044160147628,0.487480765720503,3,-0.320749112005632,8.64149822401126,10.5811248231633,0.741179656773175,9,Day_10
Scaffold_13:12865194-12865372,0.0818143998578433,-0.122226844618192,0.227975212844637,0.400969912078009,0.681062782829533,3,2.44105049463094,3.11789901073813,5.05752560989013,0.46775427904402,9,Day_10
Scaffold_13:13450681-13450730,0.022831462229559,-0.221460672213051,0.292286753171042,0.0934596698401791,0.911754470872466,3,-0.326609145080221,8.65321829016044,10.2447993813539,0.683452368634157,8,Day_10
Scaffold_13:18516275-18516353,0.203485837846953,0.0264826907018317,0.301252375905149,1.14961706121597,0.359228478742944,3,-0.903487075109755,9.80697415021951,11.7466007493715,0.816776945896473,9,Day_10
Scaffold_13:19759951-19760099,0.165413380184881,-0.0432332747688984,0.405933301135051,0.792791910426383,0.485160763795223,3,-3.9395977703554,15.8791955407108,17.4707766319043,1.3182547597632,8,Day_10
Scaffold_13:21205586-21205644,0.0191204847126098,-0.19885274090681,0.125811692795875,0.0877194190170588,0.916791317519475,3,9.57445793464062,-11.1489158692812,-9.20928927012924,0.142457238397473,9,Day_10
Scaffold_13:21759324-21759406,0.0526688565820956,-0.15784917528855,0.177046995103624,0.250186913273341,0.783895492448793,3,5.47491090732953,-2.94982181465907,-1.01019521550706,0.282110746277005,9,Day_10
Scaffold_13:21759443-21759488,0.143796874724269,-0.0464704864481156,0.100706297567144,0.755762175068941,0.497273870195543,3,12.2453933559378,-16.4907867118757,-14.5511601127237,0.0912758253271396,9,Day_10
Scaffold_13:27069338-27069412,0.147907062178486,-0.0414469240040725,0.192293393153184,0.781114066623805,0.486621559752931,3,4.48362584371868,-0.967251687437368,0.972374911714633,0.332790741453285,9,Day_10
Scaffold_13:28321517-28321549,0.0225109825965554,-0.194708799048654,0.363462852877862,0.10363228627733,0.902616960000165,3,-3.15623180207938,14.3124636041588,16.2520902033108,1.18894720879903,9,Day_10
Scaffold_13:28867657-28867838,0.259259259259259,0.0476190476190476,0.304601178547705,1.225,0.349809669592591,3,-0.51849091871897,9.03698183743794,10.2473222094141,0.649473145808557,7,Day_10
Scaffold_13:28869744-28869923,0.00853163543355019,-0.211794667803439,0.363046973833556,0.0387227276462463,0.962176790039497,3,-3.14249338067531,14.2849867613506,16.2246133605026,1.18622794688732,9,Day_10
Scaffold_13:28869968-28870119,0.422832025877539,0.294572476072547,0.269324113747616,3.29669039475362,0.0843062966593831,3,0.440906926456269,7.11818614708746,9.05781274623946,0.652819304213451,9,Day_10
Scaffold_13:29490008-29490102,0.231030537154505,0.0601484342999506,0.171955983569948,1.35198791034978,0.306613251657771,3,5.8250309690084,-3.6500619380168,-1.7104353388648,0.266119742569574,9,Day_10
Scaffold_13:29653605-29653677,0.0779051570863164,-0.127004808005613,0.399843296403914,0.380192134879167,0.694208886917928,3,-4.30097915228173,16.6019583045635,18.5415849037155,1.43887195511233,9,Day_10
Scaffold_13:29655428-29655807,0.0585667833831648,-0.150640598087243,0.388359649447391,0.279946065820096,0.762171716740467,3,-3.95128871819503,15.9025774363901,17.8422040355421,1.35740895587011,9,Day_10
Scaffold_13:29657438-29657603,0.23431936756205,0.0428992094525628,0.464220753159844,1.22411019756877,0.343708797002482,3,-5.41548247758582,18.8309649551716,20.4225460463651,1.72400726131434,8,Day_10
Scaffold_13:29657924-29657968,0.124651004278468,-0.167131994295376,0.561130284717068,0.427204480342337,0.670723794310187,3,-5.74563433770652,19.491268675413,20.2801669847579,1.88920317855995,6,Day_10
Scaffold_13:30700496-30701012,0.223628145117675,0.0511010662549366,0.124985025331353,1.29619156941498,0.320120895490101,3,9.65356619071811,-11.3071323814362,-9.36750578228422,0.140591309013709,9,Day_10
Scaffold_13:30711024-30711097,0.127317944024539,-0.066611401747785,0.267396069071626,0.656517163596335,0.541816476363582,3,0.527121815981325,6.94575636803735,8.88538296718935,0.643505919794619,9,Day_10
Scaffold_13:33027091-33027175,0.109899598073702,-0.0879004912432533,0.185950466138958,0.555609446149434,0.592209659879287,3,4.88612945805742,-1.77225891611484,0.167367683037162,0.311198182715661,9,Day_10
Scaffold_13:3311170-3311225,0.290221778907441,0.132493285331317,0.497548545403729,1.84000856362311,0.213821815038366,3,-6.92442418242916,21.8488483648583,23.7884749640103,2.2279909953003,9,Day_10
Scaffold_13:34525083-34525155,0.0939343236382263,-0.107413604442168,0.168547585904039,0.466527391335858,0.641532340095361,3,6.06527595785742,-4.13055191571485,-2.19092531656285,0.255674598426715,9,Day_10
Scaffold_13:35028311-35029302,0.127524380414026,-0.0663590906050791,0.259003181997268,0.657737246727237,0.541239955347212,3,0.909809216106568,6.18038156778687,8.12000816693887,0.603743834562391,9,Day_10
Scaffold_13:3611817-3612269,0.0547958435763744,-0.155249524517765,0.146910102984961,0.260876229138344,0.77600639857212,3,7.71404311936933,-7.42808623873866,-5.48845963958666,0.194243205231467,9,Day_10
Scaffold_13:36745282-36745474,0.180864422746995,-0.00116570553145112,0.128608265126704,0.993596084656558,0.407475076648564,3,9.31064042674181,-10.6212808534836,-8.68165425433163,0.148860772730106,9,Day_10
Scaffold_13:37119143-37119453,0.206616353304294,0.0303088762608034,0.163946976622338,1.17190919392107,0.352918642696499,3,6.39737663681509,-4.79475327363019,-2.85512667447819,0.241907500292448,9,Day_10
Scaffold_13:37155699-37155894,0.0899514779231892,-0.137560652596013,0.146613300616306,0.39537003023932,0.685895881018225,3,7.26269608613691,-6.52539217227383,-4.93381108108034,0.171963679340858,8,Day_10
Scaffold_13:37272337-37272474,0.00973503697258216,-0.210323843700178,0.135370372717203,0.0442383281366351,0.956932622341933,3,8.69571910184902,-9.39143820369804,-7.45181160454604,0.164926240286351,9,Day_10
Scaffold_13:37358945-37359164,0.00373144425384758,-0.217661568134186,0.462286405204143,0.0168543903603764,0.983317809327381,3,-6.04232210026495,20.0846442005299,22.0242707996819,1.92337848392912,9,Day_10
Scaffold_13:37481808-37481844,0.120028827839324,-0.131391507063727,0.449356376910308,0.477403022653708,0.639204107632759,3,-4.40662067667355,16.8132413533471,18.0235817253233,1.41344807428971,7,Day_10
Scaffold_13:39204662-39204815,0.0838604698648172,-0.119726092387446,0.138786716110253,0.411915545589429,0.674259854244263,3,8.3966333252188,-8.7932666504376,-6.8536400512856,0.173355773118012,9,Day_10
Scaffold_13:39205024-39205294,0.04569714026222,-0.166370161901731,0.170908152266627,0.21548414015703,0.810192117818637,3,5.89837789259738,-3.79675578519475,-1.85712918604275,0.262886368600733,9,Day_10
Scaffold_13:39206094-39206174,0.471994121630933,0.354659481993363,0.142277056547431,4.02263238791932,0.0564773628134352,3,8.0985782746029,-8.19715654920579,-6.25752995005379,0.182184847378208,9,Day_10
Scaffold_13:39804572-39804587,0.186826409445232,0.00612116709972821,0.301552970767292,1.03387376603068,0.394298109891916,3,-0.91545491403028,9.83090982806056,11.7705364272126,0.818407747607213,9,Day_10
Scaffold_13:39885120-39885220,0.0503330103585456,-0.160704098450666,0.188502748551014,0.238503126973982,0.792630974983318,3,4.72254232858924,-1.44508465717848,0.494541941973523,0.319799575901583,9,Day_10
Scaffold_13:39891565-39891678,0.51291966693255,0.391149583665687,0.22389493359099,4.21219771861757,0.0562862580411489,3,2.6055338758591,2.7889322482818,4.38051333947528,0.401031530301711,8,Day_10
Scaffold_13:40664029-40664099,0.120857241235873,-0.0745078162672665,0.2662104663534,0.618622607238405,0.56010224684745,3,0.580446710209868,6.83910657958026,8.77873317873227,0.637812111564854,9,Day_10
Scaffold_13:40768421-40768658,0.213318050123011,0.0384998390392358,0.0612355805519025,1.22022785155253,0.339700616478779,3,18.2151525582579,-28.4303051165159,-26.4906785173639,0.0337481669297569,9,Day_10
Scaffold_13:40929024-40929105,0.213731146094185,0.0390047341151152,0.292560158678547,1.22323318880827,0.338898640203312,3,-0.552150410605517,9.10430082121103,11.043927420363,0.770323018014151,9,Day_10
Scaffold_13:42462583-42462665,0.00371448868249102,-0.217682291610289,0.507380070752152,0.0167775189755646,0.983393119797569,3,-7.15923104636666,22.3184620927333,24.2580886918853,2.31691082576813,9,Day_10
Scaffold_13:42462679-42462728,0.00195038797820659,-0.219838414693303,0.509029721681166,0.00879389741372697,0.991253162048973,3,-7.19818350171984,22.3963670034397,24.3359936025917,2.33200131799325,9,Day_10
Scaffold_13:42462731-42462857,0.0152355704995566,-0.203600969389431,0.509690016903756,0.0696207795429656,0.93324482227388,3,-7.21373938717207,22.4274787743441,24.3671053734961,2.33805521998216,9,Day_10
Scaffold_13:43995291-43995365,0.116176511389177,-0.104779360763528,0.293901092848128,0.52579055834681,0.61018588471376,3,-0.387196485681561,8.77439297136312,10.3659740625566,0.691022819018594,8,Day_10
Scaffold_13:5148953-5149036,0.117562172059246,-0.0785351230386999,0.353418795085256,0.599509401700449,0.569611208280915,3,-2.81995152085102,13.639903041702,15.579529640854,1.12414360247563,9,Day_10
Scaffold_13:6118378-6118475,0.154656899185487,-0.0331971232177379,0.397351428480699,0.823282340228623,0.469514010687751,3,-4.22595980874142,16.4519196174828,18.3915462166348,1.42099341944087,9,Day_10
Scaffold_13:6120593-6121051,0.0686925384212621,-0.138264675262902,0.456105357230647,0.331916617925159,0.725970329336764,3,-5.88079256858786,19.7615851371757,21.7012117363277,1.87228887205046,9,Day_10
Scaffold_13:6827515-6827569,0.213649026891087,0.038904366200217,0.157712140742453,1.22263550741067,0.339057947390912,3,6.86263565614797,-5.72527131229595,-3.78564471314395,0.223858074038104,9,Day_10
Scaffold_13:6828487-6828689,0.323198526630436,0.153998158288045,0.527521753215513,1.91015261844121,0.209819178297553,3,-6.82161140635106,21.6432228127021,23.2348039038956,2.22623360092454,8,Day_10
Scaffold_13:6829580-6829631,0.304334804454415,0.130418505568018,0.438859177028724,1.7498923700832,0.234207664729661,3,-4.79748465923511,17.5949693184702,19.1865504096637,1.54077901809863,8,Day_10
Scaffold_13:6873744-6873798,0.354241572348913,0.210739699537561,0.24621411160899,2.46855016878141,0.139738273274598,3,1.51747502677362,4.96504994645276,6.90467654560477,0.545592498798639,9,Day_10
Scaffold_13:7988469-7988499,0.414181809525924,0.283999989420574,0.252989257828701,3.1815641323093,0.090143172491126,3,1.19172904022814,5.61654191954372,7.55616851869572,0.576032081190453,9,Day_10
Scaffold_13:8769825-8770231,0.0100381567722728,-0.209953363945,0.176940121355919,0.0456297439989677,0.955615202735812,3,5.4821568490703,-2.9643136981406,-1.0246870989886,0.281770258909028,9,Day_10
Scaffold_13:9210492-9210685,0.378928086818369,0.24091210611134,0.112762405274218,2.74553776220111,0.117256925549757,3,10.8884974208135,-13.7769948416271,-11.8373682424751,0.114438240389043,9,Day_10
Scaffold_13:9213928-9214180,0.284999234823405,0.126110175895272,0.119881906740774,1.79369955833343,0.220993387770517,3,10.1538076112342,-12.3076152224684,-10.3679886233164,0.129345044074234,9,Day_10
Scaffold_13:944186-944240,0.14299033538831,-0.0474562567476216,0.124402138562191,0.750815931041971,0.499385281295846,3,9.70966092997971,-11.4193218599594,-9.47969526080742,0.139283028709619,9,Day_10
Scaffold_14:10585566-10585780,0.41490018531087,0.284878004268841,0.0050497670858986,3.19099542851658,0.0896468063527716,3,48.1597879366075,-88.319575873215,-86.379949274063,0.000229501328596424,9,Day_10
Scaffold_14:10724894-10725336,0.294724304999069,0.13799637277664,0.112373086997064,1.88048359229799,0.207785448043912,3,10.9299997529027,-13.8599995058053,-11.9203729066533,0.113649396131246,9,Day_10
Scaffold_14:11420633-11420830,0.174015942752188,-0.00953606996954792,0.154167038980965,0.948047042208115,0.423031290185933,3,7.13545318452281,-6.27090636904561,-4.33127976989361,0.213907283173426,9,Day_10
Scaffold_14:11531501-11531574,0.0479506122754179,-0.163615918330045,0.243095838292948,0.226645548037265,0.801618352133961,3,1.67042424179153,4.65915151641694,6.59877811556895,0.531860279358161,9,Day_10
Scaffold_14:12901275-12901337,0.0407347326142021,-0.233341058067454,0.662588431558351,0.14862579621823,0.864540852728587,3,-8.28999812803182,24.5799962560636,25.7903366280398,3.07316400744469,7,Day_10
Scaffold_14:14406132-14406260,0.0963381378891452,-0.1044756092466,0.300084689183485,0.47973875923954,0.633908816748658,3,-0.85688340111302,9.71376680222604,11.653393401378,0.810457386141142,9,Day_10
Scaffold_14:14512075-14512083,0.0662728462802885,-0.244969538292949,0.438036888230729,0.212930017134906,0.814066655305775,3,-3.51678444033133,15.0335688806627,15.8224671900075,1.15125789270516,6,Day_10
Scaffold_14:15543968-15544318,0.0489497961809306,-0.16239469355664,0.607755148292913,0.231611414339272,0.797839425680246,3,-9.32537162672636,26.6507432534527,28.5903698526047,3.32429688248886,9,Day_10
Scaffold_14:15545685-15546004,0.00855527166006623,-0.211765779082141,0.235883214280114,0.0388309316392856,0.962073573676075,3,2.03185145044848,3.93629709910303,5.87592369825503,0.500768017012066,9,Day_10
Scaffold_14:1707727-1708012,0.199156588203978,0.0211913855826401,0.268937012586535,1.11907600626696,0.368098656428356,3,0.458167005278832,7.08366598944234,9.02329258859434,0.650944050650729,9,Day_10
Scaffold_14:17345136-17345178,0.300872035710687,0.145510265868618,0.216784416227734,1.93658990893663,0.199758391276076,3,3.04505275067763,1.90989449864474,3.84952109779674,0.422959348072795,9,Day_10
Scaffold_14:17566924-17567040,0.150016672082194,-0.0388685118995407,0.0756026076009221,0.794221489053905,0.481223505900362,3,15.6860040880442,-23.3720081760884,-21.4323815769364,0.0514417884845311,9,Day_10
Scaffold_14:17658359-17658856,0.199662609601191,0.0218098561792337,0.146465817864542,1.12262872381565,0.367053171481907,3,7.75038847112991,-7.50077694225983,-5.56115034310783,0.193070122224562,9,Day_10
Scaffold_14:18132529-18132646,0.295117074088534,0.118896342610668,0.313112207672472,1.67470122052921,0.246869799223076,3,-1.08369806519979,10.1673961303996,11.7589772215931,0.784314036748236,8,Day_10
Scaffold_14:1831074-1831204,0.339851329307543,0.193151624709219,0.484988908228812,2.3166463098074,0.154307803371525,3,-6.6176188684956,21.2352377369912,23.1748643361432,2.11692816994478,9,Day_10
Scaffold_14:1831504-1832301,0.36335580131575,0.221879312719249,0.274540553420054,2.56831226813993,0.131079729647117,3,0.21070555648098,7.57858888703804,9.51821548619004,0.678352639249706,9,Day_10
Scaffold_14:18371880-18372083,0.240371365305005,0.0715650020394499,0.148831106941858,1.42394730065281,0.290205723367892,3,7.55814755308892,-7.11629510617785,-5.17666850702585,0.199356285541849,9,Day_10
Scaffold_14:1846735-1847317,0.269354188515552,0.10698845263012,0.277689843372688,1.65893491657385,0.243602109865036,3,0.0738355495022488,7.8523289009955,9.7919555001475,0.694004842011132,9,Day_10
Scaffold_14:1848581-1848889,0.240163536171166,0.0713109886536478,0.269279781832051,1.42232699300109,0.290563186716848,3,0.44288234101363,7.11423531797274,9.05386191712474,0.652604408131651,9,Day_10
Scaffold_14:1849685-1849744,0.253730015681895,0.0878922413889822,0.29682502923468,1.52998927273193,0.267936502530108,3,-0.725820672477552,9.4516413449551,11.3912679441071,0.792945881821518,9,Day_10
Scaffold_14:1850103-1850995,0.257099470083346,0.0920104634352001,0.268376522416696,1.55733852485588,0.262535481668481,3,0.483202237185165,7.03359552562967,8.97322212478167,0.648233620060313,9,Day_10
Scaffold_14:1851375-1852304,0.263439806024908,0.0997597629193323,0.252369682455782,1.60948030698517,0.252602183519566,3,1.22115330724909,5.55769338550181,7.49731998465381,0.573214109605488,9,Day_10
Scaffold_14:18594812-18595093,0.0874069572672818,-0.115391496673322,0.446176812968055,0.431004061268049,0.662593530229022,3,-5.61669039704278,19.2333807940856,21.1730073932376,1.79166373587298,9,Day_10
Scaffold_14:18595786-18595798,0.0432957076000538,-0.195880365499933,0.572546908937387,0.181020229318483,0.837743158813925,3,-7.722561635179,23.445123270358,25.0367043615515,2.62247970347005,8,Day_10
Scaffold_14:18596100-18596288,0.153523076765446,-0.0345829061755654,0.447052991990651,0.816152013695331,0.47235449514293,3,-5.64023227078003,19.2804645415601,21.2200911407121,1.79870739883014,9,Day_10
Scaffold_14:1889768-1889955,0.25115903482501,0.0847499314527895,0.222201800764077,1.50928662997013,0.272115433737596,3,2.74886160698273,2.50227678603454,4.44190338518654,0.444362762365186,9,Day_10
Scaffold_14:19118491-19118584,0.200816516561895,-0.0275216215632781,0.373827220589499,0.87946988711894,0.456312903088635,3,-2.56639495890009,13.1327899178002,14.3431302897764,0.978227535975689,7,Day_10
Scaffold_14:20903713-20903790,0.199897247012209,0.0220966352371441,0.283525212880423,1.12427761083915,0.366569174306612,3,-0.175719258390104,8.35143851678021,10.2910651159322,0.723478917050002,9,Day_10
Scaffold_14:20975180-20975287,0.0250168483607306,-0.191646074225774,0.152507406663139,0.115464372316599,0.892250908619476,3,7.26533542622897,-6.53067085245793,-4.59104425330593,0.209326581784043,9,Day_10
Scaffold_14:21623742-21623862,0.119280738070622,-0.0764346534692399,0.451676869295624,0.609460181604203,0.564636210670961,3,-5.76371101480334,19.5274220296067,21.4670486287587,1.83610794831026,9,Day_10
Scaffold_14:22066610-22066633,0.18370444938661,-0.0495228507886438,0.504089138943929,0.787662718938003,0.491434908153866,3,-5.55598897670111,19.1119779534022,20.3223183253784,1.77874102000863,7,Day_10
Scaffold_14:22473443-22473557,0.161000719205215,-0.0254435654158487,0.0847090553593275,0.863532607247462,0.453865475737973,3,14.3212233010551,-20.6424466021103,-18.7028200029583,0.0645806165388265,9,Day_10
Scaffold_14:22559947-22560147,0.058107097254001,-0.151202436689554,0.0807151488316632,0.277613237004631,0.76384784913384,3,14.9007780777572,-21.8015561555145,-19.8619295563625,0.0586344172582579,9,Day_10
Scaffold_14:23440880-23441108,0.0801257365426234,-0.124290766447905,0.0882581501234586,0.391972934525429,0.686717487313655,3,13.8287008533653,-19.6574017067306,-17.7177751075786,0.0701055095689345,9,Day_10
Scaffold_14:23441117-23441373,0.263556760594673,0.0999027073934885,0.0901786427790211,1.61045055370963,0.252421741414273,3,13.570381911078,-19.1407638221561,-17.2011372230041,0.0731896885211967,9,Day_10
Scaffold_14:23441581-23441864,0.390795344411992,0.255416532059102,0.216397591267344,2.88668025387392,0.107506435149132,3,3.06648439224266,1.86703121551468,3.80665781466668,0.421451257556778,9,Day_10
Scaffold_14:23831331-23831355,0.33574000889455,0.188126677537783,0.244781673877547,2.27445587609631,0.158679721295977,3,1.58749314934538,4.82501370130925,6.76464030046125,0.539262610796645,9,Day_10
Scaffold_14:24075586-24076010,0.248403651905719,0.0813822412181011,0.265979123910168,1.4872563396696,0.276650191802272,3,0.590879494106594,6.81824101178681,8.75786761093881,0.636704049204183,9,Day_10
Scaffold_14:24151631-24151740,0.569676188240682,0.474048674516389,0.106055035247122,5.95724144709164,0.0224946480184475,3,11.6243954662159,-15.2487909324317,-13.3091643332797,0.101229034511415,9,Day_10
Scaffold_14:24272606-24272886,0.0238905402224794,-0.193022673061414,0.465463934633461,0.110138704142526,0.896898602945256,3,-6.1245220211094,20.2490440422188,22.1886706413708,1.94991007000016,9,Day_10
Scaffold_14:24273663-24273825,0.0425786466006449,-0.170181654154767,0.368176545156348,0.200124959635177,0.822174479452857,3,-3.31085740078475,14.6217148015695,16.5613414007215,1.21998571562938,9,Day_10
Scaffold_14:24416489-24416734,0.0570883376532441,-0.152447587312702,0.271315362121589,0.272451311929075,0.767572722957107,3,0.352511277954476,7.29497744409105,9.23460404324305,0.662508231508522,9,Day_10
Scaffold_14:24417101-24417201,0.0476450915718809,-0.163989332523257,0.408757114340763,0.225129214094502,0.802776609909987,3,-4.56556014205988,17.1311202841198,19.0707468832718,1.50374140671769,9,Day_10
Scaffold_14:24534269-24534387,0.118940376164542,-0.0768506513544494,0.336201507064618,0.607486347417044,0.565618814387855,3,-2.22063505925084,12.4412701185017,14.3808967176537,1.01728308017268,9,Day_10
Scaffold_14:26464434-26464606,0.355856303363785,0.212713259666848,0.203741682660816,2.48601883942894,0.138172757812314,3,3.78965822414642,0.420683551707157,2.36031015085916,0.373596059281147,9,Day_10
Scaffold_14:26464884-26465230,0.185638353627981,-0.0470364024783108,0.299340175750148,0.797844840302215,0.487372017989689,3,-0.344264204794993,8.68852840958998,9.89886878156617,0.627231785726905,7,Day_10
Scaffold_14:26478693-26478945,0.722518900976973,0.660856434527412,0.102877075846381,11.7173208043499,0.00312284426559704,3,11.9894753384768,-15.9789506769536,-14.0393240778016,0.0952532346123187,9,Day_10
Scaffold_14:26987620-26987672,0.00521721938339644,-0.215845620753627,0.227589114940133,0.0236006168208217,0.976735935262426,3,2.46139087547634,3.07721824904732,5.01684484819932,0.466171247153099,9,Day_10
Scaffold_14:27726345-27726469,0.0131221276112989,-0.206184066252857,0.185764462004891,0.0598347332562212,0.942291668720796,3,4.89813892889705,-1.79627785779411,0.143348741357896,0.310575918095699,9,Day_10
Scaffold_14:28355902-28356064,0.121794833014983,-0.0733618707594654,0.231434138586602,0.624087364970803,0.557419228541113,3,2.26034937000543,3.47930125998914,5.41892785914114,0.4820558445299,9,Day_10
Scaffold_14:28988752-28988908,0.0500316547860775,-0.161072421928128,0.395701275104336,0.23699994602099,0.793763460375462,3,-4.17602146541387,16.3520429308277,18.2916695299797,1.40921549207278,9,Day_10
Scaffold_14:28996959-28996988,0.0535969192913801,-0.156714876421647,0.315826569736379,0.254845046183305,0.780445631414363,3,-1.47042541167728,10.9408508233546,12.8804774225066,0.897717799363033,9,Day_10
Scaffold_14:2946985-2947035,0.270824985726423,0.108786093665629,0.184431109268898,1.67135792081825,0.241403189953208,3,4.9845813569667,-1.96916271393339,-0.0295361147813917,0.306133506595405,9,Day_10
Scaffold_14:31762551-31762584,0.138524594699847,-0.052914384255742,0.389082546678731,0.723596602194492,0.511202505601029,3,-3.97360489634789,15.9472097926958,17.8868363918478,1.36246705317006,9,Day_10
Scaffold_14:31972679-31972706,0.144887980117639,-0.0451369131895527,0.496537795216351,0.762468419773904,0.494428560999584,3,-6.90002186256497,21.8000437251299,23.7396703242819,2.21894803870484,9,Day_10
Scaffold_14:32014788-32014938,0.232634047656331,0.062108280468849,0.320996115719581,1.36421639669602,0.303746558735631,3,-1.66525488589674,11.3305097717935,13.2701363709455,0.927346556763526,9,Day_10
Scaffold_14:32148951-32148991,0.183982432099258,0.00264519478798153,0.263095993738828,1.01458715720611,0.400541748355471,3,0.721665854585585,6.55666829082883,8.49629488998083,0.622975517292795,9,Day_10
Scaffold_14:3246830-3246975,0.423238584988436,0.295069381652533,0.267780724088629,3.30218628167035,0.0840393904816114,3,0.509871961137582,6.98025607772484,8.91988267687684,0.645358645740873,9,Day_10
Scaffold_14:32817101-32817157,0.367058720215538,0.226405102485657,0.188428053623001,2.60966426701131,0.127683680793716,3,4.72729831638715,-1.4545966327743,0.485029966377704,0.319546182529372,9,Day_10
Scaffold_14:3289504-3289693,0.365819081012957,0.224889987904725,0.44030240020563,2.59576694169182,0.128812873814006,3,-5.45764778447398,18.915295568948,20.8549221681,1.74479583264155,9,Day_10
Scaffold_14:3299890-3300524,0.469152537566155,0.351186434803078,0.307195174606936,3.97701141749509,0.0578580584046998,3,-1.13790613784497,10.2758122756899,12.2154388748419,0.849319877716071,9,Day_10
Scaffold_14:3363212-3363502,0.16101670865885,-0.0254240227502947,0.463891614703162,0.86363482615555,0.453826553552888,3,-6.08391784721922,20.1678356944384,22.1074622935904,1.93675887172717,9,Day_10
Scaffold_14:3377721-3377954,0.252756860247736,0.0867028291916769,0.310635667822255,1.52213625071472,0.269512377151144,3,-1.27155548817101,10.543110976342,12.482737575494,0.868450663110408,9,Day_10
Scaffold_14:3377989-3378058,0.328498406545832,0.179275830222683,0.27495438055269,2.20139884084599,0.166614085634013,3,0.192631043966156,7.61473791206769,9.55436451121969,0.680399202466019,9,Day_10
Scaffold_14:3378093-3378381,0.206088988403575,0.0296643191599244,0.329946325737374,1.16814156028802,0.353975509512509,3,-1.99526651937188,11.9905330387438,13.9301596378958,0.979781200808338,9,Day_10
Scaffold_14:34118710-34119777,0.358457506073674,0.215892507423379,0.135908226044209,2.51434440057025,0.135679559946474,3,8.64813519061805,-9.29627038123611,-7.35664378208411,0.166239413158353,9,Day_10
