ID,scaffold,start,end,df_Initial.Treatment,df_Secondary.Treatment,df_Initial.Treatment.Secondary.Treatment,df_Residuals,sumsq_Initial.Treatment,sumsq_Secondary.Treatment,sumsq_Initial.Treatment.Secondary.Treatment,sumsq_Residuals,meansq_Initial.Treatment,meansq_Secondary.Treatment,meansq_Initial.Treatment.Secondary.Treatment,meansq_Residuals,statistic_Initial.Treatment,statistic_Secondary.Treatment,statistic_Initial.Treatment.Secondary.Treatment,statistic_Residuals,p.value_Initial.Treatment,p.value_Secondary.Treatment,p.value_Initial.Treatment.Secondary.Treatment,p.value_Residuals
Scaffold_01:49463330-49463386,Scaffold_01,49463330,49463386,2,1,2,18,0.0258250049171963,0.00879936725124421,0.105939285617306,0.484899126143739,0.0129125024585982,0.00879936725124421,0.0529696428086531,0.0269388403413188,0.479326589229343,0.326642392165179,1.96629261458624,NA,0.626881147555175,0.574710888354504,0.168905625702167,NA
Scaffold_02:47935827-47935914,Scaffold_02,47935827,47935914,2,1,2,18,0.00820356823653876,0.041695829001148,0.0850425457918877,0.393040436848543,0.00410178411826938,0.041695829001148,0.0425212728959439,0.021835579824919,0.187848646619788,1.90953614859195,1.94733884956964,NA,0.830344080125594,0.183925654429891,0.171555852029487,NA
Scaffold_10:22570103-22570303,Scaffold_10,22570103,22570303,2,1,2,18,0.00243146734641219,0.00719863387968986,0.263403847066727,1.22089272563088,0.0012157336732061,0.00719863387968986,0.131701923533364,0.0678273736461598,0.0179239384905025,0.106131691273254,1.94172229372205,NA,0.982253247903158,0.748348615779824,0.172350041844117,NA
Scaffold_10:11398990-11399417,Scaffold_10,11398990,11399417,2,1,2,18,0.059602692569345,0.00697473091202446,0.275693184226852,1.27828391132788,0.0298013462846725,0.00697473091202446,0.137846592113426,0.0710157728515487,0.419644046498926,0.0982138281675034,1.94107008314308,NA,0.663547716209972,0.757586160184563,0.1724425298677,NA
Scaffold_14:38599172-38599334,Scaffold_14,38599172,38599334,2,1,2,18,0.0864768071212773,0.00478739293911638,0.0782506619936209,0.363350574170909,0.0432384035606386,0.00478739293911638,0.0391253309968105,0.020186143009495,2.14198440684288,0.237162341357858,1.9382271778421,NA,0.146392783323124,0.632140556213353,0.172846318316156,NA
Scaffold_14:18541730-18541865,Scaffold_14,18541730,18541865,2,1,2,18,0.00865830944854444,0.0528278117709983,0.036726256168053,0.1708638976573,0.00432915472427222,0.0528278117709983,0.0183631280840265,0.00949243875873889,0.456063487403249,5.56525178762562,1.93450055889179,NA,0.640898375255913,0.0298230713092073,0.173377215962112,NA
Scaffold_06:28104909-28105020,Scaffold_06,28104909,28105020,2,1,2,18,0.0156795347234087,0.0113977726493256,0.0391359444214582,0.182415235270246,0.00783976736170433,0.0113977726493256,0.0195679722107291,0.0101341797372359,0.77359663682486,1.12468625432475,1.9308886084614,NA,0.476094190573666,0.302935109143952,0.173893507414681,NA
Scaffold_11:9743882-9743964,Scaffold_11,9743882,9743964,2,1,2,18,0.00398981009347209,0.0033614384492743,0.0724963053239812,0.338925688030057,0.00199490504673605,0.0033614384492743,0.0362481526619906,0.0188292048905587,0.105947386431401,0.178522591304945,1.92510267282534,NA,0.900028693115984,0.677650218121652,0.174724111608617,NA
Scaffold_07:9976445-9976553,Scaffold_07,9976445,9976553,2,1,2,18,0.0109774405363032,0.0167742054924007,0.112603260539386,0.527687445834428,0.00548872026815161,0.0167742054924007,0.056301630269693,0.0293159692130238,0.187226293910597,0.572186625334175,1.9205106220633,NA,0.830850453025257,0.459177978064449,0.175386464851357,NA
Scaffold_08:19538431-19538629,Scaffold_08,19538431,19538629,2,1,2,18,0.00193580610705809,9.18027543846385e-06,0.0320603679327394,0.150344086751736,0.000967903053529047,9.18027543846385e-06,0.0160301839663697,0.00835244926398533,0.115882542106843,0.0010991117872512,1.91921955581218,NA,0.891238828101001,0.973917558037306,0.17557318918679,NA
Scaffold_03:19285286-19285583,Scaffold_03,19285286,19285583,2,1,2,18,0.0122268741238134,0.0814120889433521,0.0627756729207027,0.295061331005654,0.00611343706190671,0.0814120889433521,0.0313878364603513,0.0163922961669808,0.372945742294548,4.96648475076613,1.91479193278464,NA,0.69390123090048,0.0388291170672414,0.176215227094933,NA
Scaffold_04:8507062-8507289,Scaffold_04,8507062,8507289,2,1,2,18,0.0462439520174432,0.00472330478652973,0.0806486754241101,0.380508769262268,0.0231219760087216,0.00472330478652973,0.0403243377120551,0.021139376070126,1.09378706031903,0.223436338464344,1.90754625767035,NA,0.356201166881714,0.642114885342736,0.177271538493737,NA
Scaffold_02:58737940-58737982,Scaffold_02,58737940,58737982,2,1,2,18,0.00282624596638952,0.000680164937906948,0.100283186962543,0.474063624298937,0.00141312298319476,0.000680164937906948,0.0501415934812715,0.0263368680166076,0.0536556959735557,0.0258255817463962,1.90385559321834,NA,0.947909364782798,0.874116850543155,0.177812285406416,NA
Scaffold_16:18266119-18266332,Scaffold_16,18266119,18266332,2,1,2,17,0.18934018582955,0.00914949146159768,0.189249212434043,0.841181282626201,0.0946700929147748,0.00914949146159768,0.0946246062170217,0.0494812519191883,1.91325177199211,0.184908245178203,1.91233250063197,NA,0.178064249202516,0.672590025786789,0.178197919571932,NA
Scaffold_17:24092039-24092073,Scaffold_17,24092039,24092073,2,1,2,15,0.0196669886091814,0.148303097529179,0.208589103324854,0.806854160455501,0.00983349430459072,0.148303097529179,0.104294551662427,0.0537902773637001,0.182811741945521,2.75706140212729,1.93891083619527,NA,0.834753098017854,0.117580070048765,0.178256489115168,NA
Scaffold_14:17565403-17565438,Scaffold_14,17565403,17565438,2,1,2,18,8.94227890444512e-05,0.0165578396621088,0.026749206856894,0.126736676,4.47113945222256e-05,0.0165578396621088,0.013374603428447,0.00704092644444445,0.00635021468765726,2.3516563896465,1.89955164763865,NA,0.993672130379357,0.142538596930951,0.178445204892979,NA
Scaffold_10:10982507-10982531,Scaffold_10,10982507,10982531,2,1,2,18,0.0217923122001766,0.0545692303343414,0.340210838091534,1.61195562545219,0.0108961561000883,0.0545692303343414,0.170105419045767,0.0895530903028995,0.121672586208178,0.609350611461529,1.89949245157718,NA,0.886160256867634,0.445177545611747,0.178453927440899,NA
Scaffold_04:61488770-61488869,Scaffold_04,61488770,61488869,2,1,2,18,0.0185123673485107,0.0438951230904777,0.0559146170508246,0.266205908998797,0.00925618367425537,0.0438951230904777,0.0279573085254123,0.0147892171665999,0.625873808598851,2.96804912633314,1.89038460998135,NA,0.546035789837382,0.102060415120587,0.179801630180444,NA
Scaffold_10:6133518-6133841,Scaffold_10,6133518,6133841,2,1,2,15,0.0982317115244206,0.00531425933583622,0.680463783850852,2.65148193681014,0.0491158557622103,0.00531425933583622,0.340231891925426,0.176765462454009,0.277858893249518,0.030063900843859,1.92476452810428,NA,0.761217960113755,0.864663484348713,0.180272990079771,NA
Scaffold_08:60437296-60437723,Scaffold_08,60437296,60437723,2,1,2,18,0.0077893725130869,2.35751849037117e-05,0.215693104941628,1.03154329335987,0.00389468625654345,2.35751849037117e-05,0.107846552470814,0.0573079607422148,0.0679606499010268,0.000411377138505392,1.88187733561021,NA,0.934535800825951,0.984041211026842,0.181070687384603,NA
Scaffold_01:56023211-56023460,Scaffold_01,56023211,56023460,2,1,2,18,0.0140911480345296,0.0893000073809636,0.156220247665078,0.750090590641915,0.00704557401726482,0.0893000073809636,0.0781101238325388,0.0416716994801064,0.16907335446274,2.14294133656811,1.87441656584771,NA,0.845772500300835,0.160472700490674,0.182191828953984,NA
Scaffold_09:31147198-31147364,Scaffold_09,31147198,31147364,2,1,2,17,0.578471460875565,0.0763969762406582,0.609219796127827,2.74833209476716,0.289235730437783,0.0763969762406582,0.304609898063913,0.161666593809833,1.78908779867044,0.47255882888535,1.88418578560654,NA,0.197177541248015,0.501084153045605,0.182345498774981,NA
Scaffold_15:7011478-7011508,Scaffold_15,7011478,7011508,2,1,2,17,0.06329855070815,0.0362402938936934,0.186662761059723,0.845646776400695,0.031649275354075,0.0362402938936934,0.0933313805298616,0.0497439280235703,0.636243992213051,0.728537036249359,1.87623664310623,NA,0.541421514591377,0.405224555599338,0.183536308369587,NA
Scaffold_04:19453418-19453452,Scaffold_04,19453418,19453452,2,1,2,18,0.0126559641666559,0.00412408118110154,0.0481923097859152,0.232826661733394,0.00632798208332795,0.00412408118110154,0.0240961548929576,0.0129348145407441,0.489220936519427,0.318835741178264,1.86289140961826,NA,0.621022820722412,0.579277671110899,0.183938923971615,NA
Scaffold_04:19983099-19983520,Scaffold_04,19983099,19983520,2,1,2,18,0.0079193349358165,0.479071690656406,0.219765403609634,1.06328555987146,0.00395966746790825,0.479071690656406,0.109882701804817,0.0590714199928589,0.067031865297752,8.11004189021223,1.86016692705374,NA,0.935397719465219,0.0106818743718592,0.184354642636991,NA
Scaffold_01:25433588-25433756,Scaffold_01,25433588,25433756,2,1,2,17,0.15853341947265,0.0538045437803929,0.136222350298518,0.620351965685832,0.0792667097363251,0.0538045437803929,0.0681111751492589,0.0364912920991666,2.17220890728984,1.47444885300791,1.86650489010266,NA,0.144510420993543,0.241244197003381,0.185006009201143,NA
Scaffold_06:11139010-11139079,Scaffold_06,11139010,11139079,2,1,2,14,0.53989407558494,0.124617015830147,0.365793106996947,1.34512360469215,0.26994703779247,0.124617015830147,0.182896553498473,0.0960802574780108,2.80959944194832,1.29700959490733,1.9035810092446,NA,0.0942165856356949,0.273873127748182,0.18566638376579,NA
Scaffold_02:30569497-30569535,Scaffold_02,30569497,30569535,2,1,2,18,0.090489980435725,0.0170592488938725,0.177258649053239,0.861909123141496,0.0452449902178625,0.0170592488938725,0.0886293245266193,0.0478838401745276,0.944890594675637,0.356263174208558,1.85092348908488,NA,0.407176305276063,0.55802259855812,0.185772862832931,NA
Scaffold_17:19663041-19663060,Scaffold_17,19663041,19663060,2,1,2,18,0.126974017231903,0.0301474975306742,0.252242927240814,1.22709449213008,0.0634870086159514,0.0301474975306742,0.126121463620407,0.0681719162294489,0.93127804127246,0.442227521215709,1.85005014668966,NA,0.41222688992374,0.514480111409491,0.185907485259187,NA
Scaffold_04:10766821-10766939,Scaffold_04,10766821,10766939,2,1,2,18,0.19699737199985,0.026506126176078,0.564865436494307,2.75108357982384,0.0984986859999251,0.026506126176078,0.282432718247154,0.15283797665688,0.644464734187458,0.173426309061811,1.8479223843771,NA,0.536635526290117,0.682008180626192,0.186235925747605,NA
Scaffold_02:36369869-36369932,Scaffold_02,36369869,36369932,2,1,2,18,0.0141657975466155,0.000323352140978446,0.0307801123813067,0.149978329597615,0.00708289877330777,0.000323352140978446,0.0153900561906533,0.00833212942208974,0.850070661952265,0.0388078634641932,1.8470735883977,NA,0.443842075949685,0.84603710206483,0.186367125386122,NA
Scaffold_04:9470758-9470919,Scaffold_04,9470758,9470919,2,1,2,18,0.0536509290286056,0.00164933381942788,0.132356961544427,0.645207877197766,0.0268254645143028,0.00164933381942788,0.0661784807722136,0.0358448820665426,0.748376419944803,0.0460130909725425,1.84624629673379,NA,0.48729501696783,0.832563377692955,0.18649509990565,NA
Scaffold_10:14916946-14917065,Scaffold_10,14916946,14917065,2,1,2,17,0.114513875491203,0.0200220524708421,0.832537711144772,3.81147697937708,0.0572569377456017,0.0200220524708421,0.416268855572386,0.224204528198652,0.255378150502252,0.0893026230634467,1.85664785148121,NA,0.77754252061166,0.768687787317769,0.186508052592106,NA
Scaffold_03:32277241-32277275,Scaffold_03,32277241,32277275,2,1,2,16,0.084445276709069,0.0103235789443214,0.356045571557503,1.52851392093872,0.0422226383545345,0.0103235789443214,0.178022785778751,0.0955321200586703,0.441973216218836,0.10806395731594,1.86348618317504,NA,0.650381435768161,0.746622501279391,0.18727351911159,NA
Scaffold_03:23346032-23346109,Scaffold_03,23346032,23346109,2,1,2,18,0.0167459295583739,2.92984308601792e-05,0.014895997844271,0.072816249648959,0.00837296477918697,2.92984308601792e-05,0.00744799892213548,0.00404534720271995,2.06977655059059,0.00724250092562636,1.84112723801006,NA,0.155214715953679,0.933119030515791,0.187289146540913,NA
Scaffold_06:25736544-25736623,Scaffold_06,25736544,25736623,2,1,2,18,0.00344252025975234,0.00114039885160078,0.13659936917255,0.669284120031444,0.00172126012987617,0.00114039885160078,0.0682996845862748,0.037182451112858,0.0462922717131185,0.0306703516704531,1.83687956393645,NA,0.954876158137031,0.862932788444717,0.187950879948005,NA
Scaffold_16:18255065-18255259,Scaffold_16,18255065,18255259,2,1,2,18,0.0258488753079582,0.000134631254835129,0.0606341046917248,0.298331299060971,0.0129244376539791,0.000134631254835129,0.0303170523458624,0.0165739610589428,0.779803790295827,0.00812305847445476,1.8291977541183,NA,0.473381530373568,0.929180821927075,0.189154215412718,NA
Scaffold_04:10778766-10778808,Scaffold_04,10778766,10778808,2,1,2,13,0.158026950312128,0.0138443293645712,0.486148451647068,1.66744508586258,0.0790134751560638,0.0138443293645712,0.243074225823534,0.128265006604814,0.616017394358426,0.107935357671058,1.89509385496271,NA,0.555132062855327,0.747739023819561,0.189570478140505,NA
Scaffold_09:35446676-35446775,Scaffold_09,35446676,35446775,2,1,2,17,0.132529096613937,0.0532664827416624,0.135215118613793,0.626336197674197,0.0662645483069683,0.0532664827416624,0.0676075593068967,0.036843305745541,1.79855056342191,1.44575742224513,1.8350025313643,NA,0.195642845541493,0.24569086620333,0.189854491613789,NA
Scaffold_08:60438100-60438314,Scaffold_08,60438100,60438314,2,1,2,16,0.234226255503394,0.159737429523762,0.64083357093392,2.77935802321575,0.117113127751697,0.159737429523762,0.32041678546696,0.173709876450984,0.674188078101264,0.919564464538864,1.84455134050695,NA,0.523466893287944,0.351856961236536,0.190174581934668,NA
Scaffold_04:10767239-10767469,Scaffold_04,10767239,10767469,2,1,2,18,0.123363986539494,0.000592774183563059,0.620163187341563,3.06498810730365,0.061681993269747,0.000592774183563059,0.310081593670781,0.170277117072425,0.362244759191638,0.00348123220403674,1.82104089499526,NA,0.701072073548863,0.95360065145666,0.190441344970906,NA
Scaffold_04:49507832-49508078,Scaffold_04,49507832,49508078,2,1,2,16,0.0431923014495694,0.102382262234337,0.0912555474637839,0.396289411683711,0.0215961507247847,0.102382262234337,0.0456277737318919,0.0247680882302319,0.871934503948692,4.13363604338948,1.84220006436341,NA,0.437092424704187,0.0589745274508194,0.190538343708478,NA
Scaffold_14:38284481-38284675,Scaffold_14,38284481,38284675,2,1,2,18,0.542318147637326,0.198663996361336,0.495663052931327,2.45585947581278,0.271159073818663,0.198663996361336,0.247831526465664,0.136436637545154,1.98743591675603,1.45608980062696,1.81645876741607,NA,0.16600279066562,0.24317340281273,0.19116865879785,NA
Scaffold_07:38352314-38352626,Scaffold_07,38352314,38352626,2,1,2,18,0.0336227916152212,0.0349495269211947,0.0480048750123278,0.238651394532834,0.0168113958076106,0.0349495269211947,0.0240024375061639,0.0132584108073797,1.26797970374046,2.63602685336479,1.81035554372807,NA,0.305363813779021,0.121846978025331,0.1921422114826,NA
Scaffold_02:32670999-32671019,Scaffold_02,32670999,32671019,2,1,2,14,0.108347993483656,0.00165946964008521,0.390064396822949,1.46911762667725,0.0541739967418279,0.00165946964008521,0.195032198411474,0.104936973334089,0.516252708846038,0.0158139651579423,1.85856511975572,NA,0.607682411494215,0.901715025066983,0.192372330288715,NA
Scaffold_02:4049652-4049715,Scaffold_02,4049652,4049715,2,1,2,18,0.0403943484592136,0.0158335630416856,0.18347635619375,0.915044367394216,0.0201971742296068,0.0158335630416856,0.0917381780968751,0.0508357981885675,0.397302195486112,0.311464826084827,1.80459796768778,NA,0.677881603495718,0.583658359459945,0.193065680310651,NA
Scaffold_15:4519616-4519700,Scaffold_15,4519616,4519700,2,1,2,18,0.0846953810732774,0.0263923637880094,0.0783550819911557,0.392508742961523,0.0423476905366387,0.0263923637880094,0.0391775409955778,0.0218060412756402,1.94201643486504,1.21032348120393,1.79663701908808,NA,0.172308348606818,0.285764102879549,0.194350686260955,NA
Scaffold_16:20084773-20084881,Scaffold_16,20084773,20084881,2,1,2,18,0.139201224146045,0.0517176146878246,0.108141287877962,0.544657753404157,0.0696006120730223,0.0517176146878246,0.0540706439389812,0.0302587640780087,2.30018026822206,1.70917802705007,1.78694158821504,NA,0.128947889866735,0.207546215772553,0.195928512733913,NA
Scaffold_08:60436927-60437025,Scaffold_08,60436927,60437025,2,1,2,17,0.0508478657815807,0.193160877216133,0.457753155973543,2.16936533873283,0.0254239328907904,0.193160877216133,0.228876577986772,0.127609725807814,0.199231937298259,1.51368460353126,1.79356688166128,NA,0.821245745936822,0.235331327532463,0.196449441266955,NA
Scaffold_05:21513636-21513839,Scaffold_05,21513636,21513839,2,1,2,18,0.0971844043578675,0.0053358583981299,0.0360087916163548,0.182003132992654,0.0485922021789337,0.0053358583981299,0.0180043958081774,0.0101112851662586,4.80573946634265,0.527713174971635,1.78062387838276,NA,0.0212640274628945,0.476911125986468,0.196964308567226,NA
Scaffold_01:63469045-63469144,Scaffold_01,63469045,63469144,2,1,2,13,0.493731832205669,0.0020518753436128,0.52332396996863,1.8476376517852,0.246865916102835,0.0020518753436128,0.261661984984315,0.142125973214246,1.73695145595028,0.0144370187743216,1.84105676863071,NA,0.214513449151829,0.906198160787153,0.197696881069395,NA
Scaffold_14:34574794-34574868,Scaffold_14,34574794,34574868,2,1,2,18,0.0177106182264619,0.0327533177449304,0.042086910691116,0.213257434746916,0.00885530911323097,0.0327533177449304,0.021043455345558,0.0118476352637175,0.747432623989503,2.7645447395933,1.77617346222684,NA,0.487719822885022,0.113688583959073,0.197697611843404,NA
Scaffold_05:13872523-13872673,Scaffold_05,13872523,13872673,2,1,2,18,0.069070812837608,0.0337993567793865,0.111575670092325,0.565500860056873,0.034535406418804,0.0337993567793865,0.0557878350461623,0.031416714447604,1.09926855898319,1.07583995887782,1.77573740688906,NA,0.354464947758102,0.31336398988398,0.197769624500955,NA
Scaffold_09:29356096-29356154,Scaffold_09,29356096,29356154,2,1,2,18,0.188799689297413,0.130119926655252,0.186301169456655,0.944348509854473,0.0943998446487063,0.130119926655252,0.0931505847283276,0.0524638061030263,1.79933275262812,2.48018465148579,1.77552090950859,NA,0.193914496940604,0.132700983192864,0.197805388936344,NA
Scaffold_09:36012274-36012363,Scaffold_09,36012274,36012363,2,1,2,18,0.0428253523789319,0.0082781368585875,0.506164982906368,2.56646695361289,0.021412676189466,0.0082781368585875,0.253082491453184,0.142581497422938,0.150178505461685,0.0580589838668347,1.77500233920582,NA,0.861621418047443,0.812313772155458,0.197891083743238,NA
Scaffold_08:7646320-7647179,Scaffold_08,7646320,7647179,2,1,2,18,0.0388457375738156,0.0169723753896873,0.0481524226182241,0.244672557440485,0.0194228687869078,0.0169723753896873,0.024076211309112,0.0135929198578047,1.42889599807032,1.24861880797025,1.7712317560151,NA,0.265483513472595,0.27850976205329,0.19851542219266,NA
Scaffold_03:30714017-30714083,Scaffold_03,30714017,30714083,2,1,2,16,0.0628483575554254,0.0347459796871487,0.517426396528986,2.31187698369529,0.0314241787777127,0.0347459796871487,0.258713198264493,0.144492311480956,0.217479936860547,0.240469401665903,1.79049802451663,NA,0.806883206367202,0.630524050733233,0.198738323979402,NA
Scaffold_10:29981034-29981357,Scaffold_10,29981034,29981357,2,1,2,16,0.0723073132724336,0.325266231199165,0.381586154186264,1.70805451326688,0.0361536566362168,0.325266231199165,0.190793077093132,0.10675340707918,0.338665131403266,3.04689321023649,1.78723173632875,NA,0.717707736126902,0.100062187269158,0.199269542930881,NA
Scaffold_01:25162448-25162535,Scaffold_01,25162448,25162535,2,1,2,18,1.23062051211364,0.0176777288458935,0.433118390539383,2.20851032659268,0.615310256056818,0.0176777288458935,0.216559195269691,0.122695018144038,5.01495712999916,0.144078619599214,1.76502027992255,NA,0.0185719122128118,0.708700614544009,0.19954870518423,NA
Scaffold_07:33007714-33007834,Scaffold_07,33007714,33007834,2,1,2,17,0.0476486804217893,0.0870456465745356,0.106297757573047,0.510589993738671,0.0238243402108947,0.0870456465745356,0.0531488787865236,0.0300347055140395,0.793227028637194,2.89816880454669,1.76958215094467,NA,0.468430559896337,0.106893581246739,0.200383655482573,NA
Scaffold_04:10766982-10767180,Scaffold_04,10766982,10767180,2,1,2,18,0.00169388814115486,0.00177057679691368,0.594015796365587,3.04216019418514,0.000846944070577432,0.00177057679691368,0.297007898182793,0.169008899676952,0.00501123948026583,0.0104762340935773,1.75735064100471,NA,0.995002683484467,0.919607749045642,0.200832808187765,NA
Scaffold_09:35447029-35447945,Scaffold_09,35447029,35447945,2,1,2,18,0.130711527767621,0.0255069354317317,0.22264114965341,1.14405130902233,0.0653557638838107,0.0255069354317317,0.111320574826705,0.063558406056796,1.02827883734857,0.401314900958005,1.75146895167932,NA,0.377698252461261,0.534378345651086,0.201823781499599,NA
Scaffold_01:22426146-22426265,Scaffold_01,22426146,22426265,2,1,2,18,0.0684073223727336,0.0104257051194334,0.0132002600245322,0.0680579312294439,0.0342036611863668,0.0104257051194334,0.0066001300122661,0.00378099617941355,9.04620358322392,2.75739636453441,1.74560610460331,NA,0.00190857799833586,0.114124893079748,0.202816990123444,NA
Scaffold_05:27951246-27951614,Scaffold_05,27951246,27951614,2,1,2,16,0.0561178559851769,0.00411493717957242,0.16909338180237,0.769158309804403,0.0280589279925884,0.00411493717957242,0.0845466909011849,0.0480723943627752,0.583680683363586,0.0855987565029383,1.75873683892587,NA,0.569287265905458,0.773608869910231,0.203972229353332,NA
Scaffold_03:32398916-32399000,Scaffold_03,32398916,32399000,2,1,2,18,0.00345060947474764,0.00941540390039618,0.0169898551252959,0.0886861442815937,0.00172530473737382,0.00941540390039618,0.00849492756264793,0.00492700801564409,0.350172910597198,1.91097799526623,1.72415541758306,NA,0.709260550274883,0.183768215167825,0.206497449261216,NA
Scaffold_04:8434434-8434722,Scaffold_04,8434434,8434722,2,1,2,17,0.00661847991587862,0.0042250762075594,0.0339652178808913,0.166830189039275,0.00330923995793931,0.0042250762075594,0.0169826089404456,0.00981354053172205,0.33721162583904,0.430535360189519,1.73052823143184,NA,0.718424607152532,0.520509371661162,0.206979519419849,NA
Scaffold_07:42236940-42237084,Scaffold_07,42236940,42237084,2,1,2,18,0.0296958044762292,0.0280000649035109,0.0542386606817513,0.283960093499561,0.0148479022381146,0.0280000649035109,0.0271193303408757,0.0157755607499756,0.941196479379509,1.77490140270001,1.71907235315978,NA,0.408540079270599,0.199399217193353,0.207380426534297,NA
Scaffold_08:17541019-17541041,Scaffold_08,17541019,17541041,2,1,2,17,0.00824566425464504,0.000113763204538895,0.153115573001559,0.755826257184102,0.00412283212732252,0.000113763204538895,0.0765577865007794,0.0444603680696531,0.0927304992361637,0.00255875534724926,1.72193325932078,NA,0.91189691427068,0.960246500248043,0.208463497396281,NA
Scaffold_16:28230817-28230908,Scaffold_16,28230817,28230908,2,1,2,18,0.0389692777040176,0.0802395737829185,0.204601139700347,1.07978619974968,0.0194846388520088,0.0802395737829185,0.102300569850174,0.0599881222083153,0.32480828095179,1.33759102350758,1.70534709346166,NA,0.726814163849572,0.262578703131515,0.209785665692968,NA
Scaffold_18:11232631-11232829,Scaffold_18,11232631,11232829,2,1,2,16,0.253103371319083,0.00940356928894273,0.436780879121215,2.0280749253647,0.126551685659541,0.00940356928894273,0.218390439560607,0.126754682835294,0.998398503540761,0.0741871548932184,1.72293784084005,NA,0.390299609163175,0.788818820022808,0.210058287973182,NA
Scaffold_12:22863763-22863865,Scaffold_12,22863763,22863865,2,1,2,17,0.0599064216145042,0.201081678223004,0.266565960495031,1.32315830930896,0.0299532108072521,0.201081678223004,0.133282980247515,0.0778328417240564,0.384840256937378,2.5835068303931,1.7124259797689,NA,0.68633961277756,0.126395206275927,0.21011885890059,NA
Scaffold_12:34238847-34238959,Scaffold_12,34238847,34238959,2,1,2,15,0.166203773042366,0.206514728674981,0.665755025099067,2.88364281918386,0.0831018865211829,0.206514728674981,0.332877512549533,0.192242854612257,0.432275554213937,1.07423877517586,1.73154686670112,NA,0.656864864029988,0.316410744926617,0.210572127010442,NA
Scaffold_13:33055362-33055482,Scaffold_13,33055362,33055482,2,1,2,18,0.0016451652289071,0.00947058917048834,0.00709055513550047,0.0376412959149699,0.000822582614453548,0.00947058917048834,0.00354527756775023,0.00209118310638722,0.393357526627433,4.52881870629205,1.69534535590006,NA,0.680447952241685,0.0474007707619758,0.211557911620607,NA
Scaffold_16:18247348-18247535,Scaffold_16,18247348,18247535,2,1,2,18,0.0604762613292832,0.119096294941292,0.191912989742891,1.01896398638482,0.0302381306646416,0.119096294941292,0.0959564948714455,0.056609110354712,0.534156613223028,2.10383618811595,1.69507159307368,NA,0.5951713955862,0.164133249504236,0.211606654033884,NA
Scaffold_08:44124323-44124660,Scaffold_08,44124323,44124660,2,1,2,18,0.114917169119229,0.0309503995513667,0.0901713694371121,0.479651386439433,0.0574585845596143,0.0309503995513667,0.045085684718556,0.0266472992466352,2.15626296788294,1.16148354341294,1.69194199762098,NA,0.14471511746438,0.29539001348217,0.212164753965737,NA
Scaffold_17:15398119-15398242,Scaffold_17,15398119,15398242,2,1,2,18,0.11819410421757,0.00185729217325399,0.234456703652747,1.25001586860368,0.0590970521087851,0.00185729217325399,0.117228351826374,0.0694453260335379,0.850986747189362,0.0267446677744307,1.68806683648889,NA,0.44347074120462,0.871917072343119,0.21285807803114,NA
Scaffold_13:39206017-39206098,Scaffold_13,39206017,39206098,2,1,2,16,0.0518032812928252,0.0601631123250293,0.31226248036805,1.46978077984589,0.0259016406464126,0.0601631123250293,0.156131240184025,0.0918612987403684,0.281964668490259,0.654934266660773,1.69964111464726,NA,0.757971556087231,0.430225126824903,0.21412854703084,NA
Scaffold_01:34980825-34981023,Scaffold_01,34980825,34981023,2,1,2,18,0.0995583175994239,0.0445319157479222,0.0795022939302499,0.426554483660819,0.049779158799712,0.0445319157479222,0.0397511469651249,0.0236974713144899,2.10061057313209,1.87918428751058,1.67744256075199,NA,0.151377308878303,0.187279177012405,0.214771866070454,NA
Scaffold_07:30670114-30670405,Scaffold_07,30670114,30670405,2,1,2,17,0.162880163214244,0.0808387169981309,0.436554612702791,2.20298163468918,0.0814400816071221,0.0808387169981309,0.218277306351395,0.129587154981716,0.628457979640131,0.623817360675419,1.68440542106347,NA,0.545359386265369,0.440510627295876,0.215083746972459,NA
Scaffold_11:14396732-14396825,Scaffold_11,14396732,14396825,2,1,2,17,0.010462044329337,0.00906456760861203,0.0800118122754987,0.404415754567744,0.00523102216466849,0.00906456760861203,0.0400059061377493,0.0237891620333967,0.219890980494599,0.381037700944936,1.68168622676102,NA,0.804853614909998,0.545228448462363,0.215572491640601,NA
Scaffold_11:47937083-47937363,Scaffold_11,47937083,47937363,2,1,2,18,0.0112005225198213,0.000900502508633688,0.0745900675665533,0.402218542609923,0.00560026125991066,0.000900502508633688,0.0372950337832767,0.0223454745894402,0.250621719287948,0.040299099713874,1.66901954281612,NA,0.780987867816586,0.843147759209356,0.216302724215165,NA
Scaffold_10:22569773-22570084,Scaffold_10,22569773,22570084,2,1,2,18,0.00435240171125164,0.0340572950215096,0.18672526808795,1.01901596778885,0.00217620085562582,0.0340572950215096,0.0933626340439751,0.0566119982104918,0.0384406296265039,0.601591466439313,1.64916690799076,NA,0.962367611097079,0.448042741833228,0.21995907241374,NA
Scaffold_03:25980688-25980775,Scaffold_03,25980688,25980775,2,1,2,18,0.0013391854921583,0.0690987459297354,0.0783289320061955,0.429310264167747,0.000669592746079151,0.0690987459297354,0.0391644660030978,0.0238505702315415,0.0280744963151296,2.89715278330557,1.64207671443026,NA,0.972358418155002,0.105943615513689,0.221281505578175,NA
