ID,scaffold,start,end,df_Initial.Treatment,df_Secondary.Treatment,df_Initial.Treatment.Secondary.Treatment,df_Residuals,sumsq_Initial.Treatment,sumsq_Secondary.Treatment,sumsq_Initial.Treatment.Secondary.Treatment,sumsq_Residuals,meansq_Initial.Treatment,meansq_Secondary.Treatment,meansq_Initial.Treatment.Secondary.Treatment,meansq_Residuals,statistic_Initial.Treatment,statistic_Secondary.Treatment,statistic_Initial.Treatment.Secondary.Treatment,statistic_Residuals,p.value_Initial.Treatment,p.value_Secondary.Treatment,p.value_Initial.Treatment.Secondary.Treatment,p.value_Residuals
Scaffold_01:25162448-25162535,Scaffold_01,25162448,25162535,2,1,2,18,1.23062051211364,0.0176777288458935,0.433118390539382,2.20851032659268,0.615310256056818,0.0176777288458935,0.216559195269691,0.122695018144038,5.01495712999916,0.144078619599214,1.76502027992255,NA,0.0185719122128118,0.708700614544009,0.19954870518423,NA
Scaffold_04:10766982-10767180,Scaffold_04,10766982,10767180,2,1,2,18,0.00169388814115486,0.00177057679691368,0.594015796365587,3.04216019418514,0.000846944070577429,0.00177057679691368,0.297007898182794,0.169008899676952,0.00501123948026582,0.0104762340935773,1.75735064100471,NA,0.995002683484468,0.919607749045642,0.200832808187765,NA
Scaffold_16:15556370-15556485,Scaffold_16,15556370,15556485,2,1,2,16,0.0641395181663183,0.0997251465086316,0.15236699599314,0.688189168293594,0.0320697590831592,0.0997251465086316,0.0761834979965698,0.0430118230183496,0.745603344212535,2.31855195875067,1.77122225124168,NA,0.490232034739465,0.147357276154727,0.201896487255624,NA
Scaffold_05:27951246-27951614,Scaffold_05,27951246,27951614,2,1,2,16,0.0561178559851769,0.00411493717957242,0.16909338180237,0.769158309804403,0.0280589279925884,0.00411493717957242,0.084546690901185,0.0480723943627752,0.583680683363586,0.0855987565029384,1.75873683892587,NA,0.569287265905458,0.773608869910231,0.203972229353332,NA
Scaffold_03:32398916-32399000,Scaffold_03,32398916,32399000,2,1,2,18,0.00345060947474764,0.00941540390039618,0.0169898551252959,0.0886861442815937,0.00172530473737382,0.00941540390039618,0.00849492756264794,0.00492700801564409,0.350172910597199,1.91097799526623,1.72415541758306,NA,0.709260550274882,0.183768215167825,0.206497449261216,NA
Scaffold_04:8434434-8434722,Scaffold_04,8434434,8434722,2,1,2,17,0.00661847991587862,0.00422507620755939,0.0339652178808913,0.166830189039275,0.00330923995793931,0.00422507620755939,0.0169826089404456,0.00981354053172204,0.33721162583904,0.430535360189519,1.73052823143184,NA,0.718424607152532,0.520509371661162,0.206979519419848,NA
Scaffold_05:19899230-19899436,Scaffold_05,19899230,19899436,2,1,2,17,0.0426395418622718,0.00185569389660982,0.0763671149395566,0.375108000898105,0.0213197709311359,0.00185569389660982,0.0381835574697783,0.0220651765234179,0.966218009110831,0.0841005688144104,1.73048955349411,NA,0.40046134377484,0.775323026151602,0.206986170916101,NA
Scaffold_17:28742106-28742299,Scaffold_17,28742106,28742299,2,1,2,16,0.0225619940490056,1.57943358718644e-05,0.0361999040532276,0.167041082648002,0.0112809970245028,1.57943358718644e-05,0.0180999520266138,0.0104400676655001,1.0805482671134,0.00151285761528709,1.73370064318896,NA,0.362930382226926,0.969454917467544,0.208207328472446,NA
Scaffold_02:30569497-30569547,Scaffold_02,30569497,30569547,2,1,2,18,0.104655503516335,0.0319291503559217,0.138929601839028,0.733123578268653,0.0523277517581676,0.0319291503559217,0.0694648009195142,0.0407290876815918,1.2847759362363,0.783939738732536,1.70553294644284,NA,0.300904770799124,0.387614306360385,0.209752890187279,NA
Scaffold_06:34306783-34307035,Scaffold_06,34306783,34307035,2,1,2,18,0.00975449604405364,0.00158467035488219,0.019686672597392,0.104003998113171,0.00487724802202682,0.00158467035488219,0.00984333629869599,0.00577799989517614,0.844106630410062,0.274259325654397,1.70358886764845,NA,0.446268056308877,0.606877236069425,0.210096013674834,NA
Scaffold_12:34238847-34238959,Scaffold_12,34238847,34238959,2,1,2,15,0.166203773042365,0.206514728674981,0.665755025099067,2.88364281918386,0.0831018865211827,0.206514728674981,0.332877512549533,0.192242854612257,0.432275554213936,1.07423877517586,1.73154686670112,NA,0.656864864029988,0.316410744926617,0.210572127010442,NA
Scaffold_16:18247348-18247535,Scaffold_16,18247348,18247535,2,1,2,18,0.0604762613292832,0.119096294941292,0.191912989742891,1.01896398638482,0.0302381306646416,0.119096294941292,0.0959564948714455,0.056609110354712,0.534156613223028,2.10383618811595,1.69507159307368,NA,0.5951713955862,0.164133249504236,0.211606654033884,NA
Scaffold_08:17541010-17541041,Scaffold_08,17541010,17541041,2,1,2,18,0.00195306351762294,0.00428269570343249,0.103641462193553,0.550844082007644,0.00097653175881147,0.00428269570343249,0.0518207310967765,0.0306024490004247,0.0319102487123798,0.139946175659767,1.69335242078362,NA,0.968648176610895,0.712704805594058,0.211913031382395,NA
Scaffold_08:44124323-44124660,Scaffold_08,44124323,44124660,2,1,2,18,0.114917169119229,0.0309503995513667,0.090171369437112,0.479651386439433,0.0574585845596143,0.0309503995513667,0.045085684718556,0.0266472992466352,2.15626296788294,1.16148354341293,1.69194199762098,NA,0.14471511746438,0.295390013482171,0.212164753965737,NA
Scaffold_12:7001267-7001308,Scaffold_12,7001267,7001308,2,1,2,17,0.256785439045734,0.0368916224139172,0.194293692212174,0.971989889171327,0.128392719522867,0.0368916224139172,0.097146846106087,0.0571758758336075,2.24557503756504,0.645230560547577,1.69908802776896,NA,0.136335434962114,0.432911289158256,0.212466017317264,NA
Scaffold_01:34980825-34981023,Scaffold_01,34980825,34981023,2,1,2,18,0.0995583175994239,0.0445319157479223,0.0795022939302498,0.426554483660819,0.0497791587997119,0.0445319157479223,0.0397511469651249,0.0236974713144899,2.10061057313209,1.87918428751058,1.67744256075199,NA,0.151377308878304,0.187279177012405,0.214771866070455,NA
Scaffold_17:29243659-29243762,Scaffold_17,29243659,29243762,2,1,2,18,0.050089389934842,0.253591953797547,0.283447967053531,1.5212135518094,0.025044694967421,0.253591953797547,0.141723983526765,0.0845118639894109,0.296345315144854,3.00066691026151,1.67697145509088,NA,0.747089029297743,0.100330602933042,0.214857169559127,NA
Scaffold_07:30670114-30670405,Scaffold_07,30670114,30670405,2,1,2,17,0.162880163214244,0.080838716998131,0.43655461270279,2.20298163468918,0.0814400816071222,0.080838716998131,0.218277306351395,0.129587154981716,0.628457979640132,0.62381736067542,1.68440542106347,NA,0.545359386265369,0.440510627295876,0.21508374697246,NA
Scaffold_11:14396732-14396825,Scaffold_11,14396732,14396825,2,1,2,17,0.010462044329337,0.00906456760861197,0.0800118122754985,0.404415754567744,0.00523102216466849,0.00906456760861197,0.0400059061377493,0.0237891620333967,0.219890980494599,0.381037700944933,1.68168622676101,NA,0.804853614909998,0.545228448462364,0.215572491640602,NA
Scaffold_11:47937083-47937363,Scaffold_11,47937083,47937363,2,1,2,18,0.0112005225198213,0.000900502508633686,0.0745900675665533,0.402218542609923,0.00560026125991066,0.000900502508633686,0.0372950337832767,0.0223454745894402,0.250621719287948,0.0402990997138739,1.66901954281612,NA,0.780987867816586,0.843147759209356,0.216302724215165,NA
Scaffold_10:22569773-22570084,Scaffold_10,22569773,22570084,2,1,2,18,0.00435240171125165,0.0340572950215096,0.18672526808795,1.01901596778885,0.00217620085562583,0.0340572950215096,0.0933626340439752,0.0566119982104919,0.038440629626504,0.601591466439313,1.64916690799076,NA,0.962367611097078,0.448042741833228,0.21995907241374,NA
Scaffold_03:25980688-25980775,Scaffold_03,25980688,25980775,2,1,2,18,0.00133918549215831,0.0690987459297354,0.0783289320061955,0.429310264167747,0.000669592746079154,0.0690987459297354,0.0391644660030978,0.0238505702315415,0.0280744963151297,2.89715278330557,1.64207671443026,NA,0.972358418155001,0.105943615513689,0.221281505578175,NA
Scaffold_02:40534856-40535029,Scaffold_02,40534856,40535029,2,1,2,16,0.0979258220717918,0.000416933917645931,0.11977211421846,0.577264167349555,0.0489629110358959,0.000416933917645931,0.0598860571092302,0.0360790104593472,1.35710238203639,0.0115561350585189,1.65985863655291,NA,0.2854886485697,0.915729204897914,0.221285892929341,NA
Scaffold_17:1814689-1814851,Scaffold_17,1814689,1814851,2,1,2,17,0.0109556571526824,0.00553037224434576,0.0353978497243893,0.182560648239603,0.00547782857634118,0.00553037224434576,0.0176989248621946,0.0107388616611531,0.51009396984382,0.51498682251876,1.64811927191678,NA,0.609342745320164,0.48273361883374,0.221709133192616,NA
Scaffold_17:15398119-15398188,Scaffold_17,15398119,15398188,2,1,2,18,0.102210930677916,0.00525946507430123,0.210616012290719,1.15861965510778,0.051105465338958,0.00525946507430123,0.10530800614536,0.0643677586170989,0.793960616882224,0.0817096196496126,1.63603655631074,NA,0.467258709411281,0.778257413828955,0.222415061201636,NA
Scaffold_13:37699955-37700123,Scaffold_13,37699955,37700123,2,1,2,15,0.0193888299005605,0.00373821227838786,0.111413161755262,0.504321674884262,0.00969441495028027,0.00373821227838786,0.0557065808776311,0.0336214449922841,0.288340223107754,0.111185354444039,1.6568764635314,NA,0.753568288388709,0.743414110332444,0.223797026591773,NA
Scaffold_16:18247145-18247236,Scaffold_16,18247145,18247236,2,1,2,17,0.0352328241452296,0.0174328460636837,0.0766771427238049,0.398404989387224,0.0176164120726148,0.0174328460636837,0.0383385713619024,0.0234355876110132,0.751694916509636,0.743862127676775,1.63591252748815,NA,0.486608613977889,0.400430119268434,0.223988958309121,NA
Scaffold_07:1999797-1999905,Scaffold_07,1999797,1999905,2,1,2,18,0.0228300686964106,0.0424189586076413,0.0309922415140979,0.17154580121884,0.0114150343482053,0.0424189586076413,0.015496120757049,0.00953032228993555,1.19775953015357,4.4509469162903,1.62598076808101,NA,0.324817697669485,0.0491441443473735,0.224316569713898,NA
Scaffold_10:22571620-22572024,Scaffold_10,22571620,22572024,2,1,2,18,0.0726159051679988,0.00158143105649676,0.179014877471096,1.00207870814766,0.0363079525839994,0.00158143105649676,0.089507438735548,0.0556710393415369,0.652187439168386,0.0284067097579196,1.60779176739324,NA,0.532783616707865,0.868035617206219,0.227802094100551,NA
Scaffold_03:23346032-23346245,Scaffold_03,23346032,23346245,2,1,2,18,0.0105091308968672,4.11004486488406e-05,0.0165093846479954,0.0924659026575951,0.0052545654484336,4.11004486488406e-05,0.00825469232399768,0.00513699459208862,1.02288708976374,0.00800087442415037,1.60691084563542,NA,0.379530815278645,0.929713949287565,0.227972424795869,NA
Scaffold_07:14651166-14651423,Scaffold_07,14651166,14651423,2,1,2,15,5.57855825683829e-05,0.0338608663837033,0.0263604709735392,0.121159491460373,2.78927912841915e-05,0.0338608663837033,0.0131802354867696,0.00807729943069155,0.00345323229917742,4.19210240678229,1.63176264540699,NA,0.996553515254435,0.0585444472629283,0.228454577953865,NA
Scaffold_04:59253737-59254049,Scaffold_04,59253737,59254049,2,1,2,15,0.277231257303159,0.129191190414278,0.821769466200802,3.78056860267492,0.13861562865158,0.129191190414278,0.410884733100401,0.252037906844995,0.549979288380732,0.512586348742104,1.6302497439526,NA,0.588164425425318,0.485018731777199,0.228738646403674,NA
Scaffold_06:53230216-53230732,Scaffold_06,53230216,53230732,2,1,2,18,0.134464304983504,0.197702929625805,0.307196347513597,1.73176581989426,0.0672321524917521,0.197702929625805,0.153598173756799,0.096209212216348,0.698812005035084,2.05492722652407,1.59650173011913,NA,0.510170935035202,0.168857047294671,0.229995831379855,NA
Scaffold_13:33055362-33055482,Scaffold_13,33055362,33055482,2,1,2,18,0.00167491970532452,0.00896457751878855,0.00673684129257872,0.0379841934407553,0.00083745985266226,0.00896457751878855,0.00336842064628936,0.00211023296893085,0.396856586449106,4.24814589231371,1.59623164640252,NA,0.678170971246582,0.0540421168011366,0.230048597323602,NA
Scaffold_05:39504067-39504282,Scaffold_05,39504067,39504282,2,1,2,17,0.247314333222166,0.00362397681534275,0.212320606223426,1.12668689402426,0.123657166611083,0.00362397681534275,0.106160303111713,0.0662756996484856,1.86579949011385,0.0546803252860953,1.60179830125926,NA,0.185113049727295,0.817903323982368,0.230500556987022,NA
Scaffold_14:8608005-8608072,Scaffold_14,8608005,8608072,2,1,2,18,0.0396914981801128,0.000414502884442713,0.051200817637943,0.289821490925788,0.0198457490900564,0.000414502884442713,0.0256004088189715,0.0161011939403216,1.23256381878349,0.025743611683646,1.58996959566219,NA,0.315008612235957,0.874314980726534,0.231275786162548,NA
Scaffold_01:199348-199374,Scaffold_01,199348,199374,2,1,2,18,0.0308431287270684,0.0100604644781703,0.246332634844184,1.39456282773504,0.0154215643635342,0.0100604644781703,0.123166317422092,0.0774757126519468,0.199050306678872,0.129853138923241,1.58974100664819,NA,0.821288307675442,0.722778209790943,0.231320720691132,NA
Scaffold_01:46774458-46774576,Scaffold_01,46774458,46774576,2,1,2,17,0.0389139145787079,0.0111197423212465,0.021890954823115,0.116517855862237,0.0194569572893539,0.0111197423212465,0.0109454774115575,0.00685399152130806,2.83877755448998,1.62237468293867,1.59694936556743,NA,0.0863471222691083,0.219901009799183,0.2314431612023,NA
Scaffold_10:32951786-32951869,Scaffold_10,32951786,32951869,2,1,2,18,0.109791858490927,0.0293939093127208,0.17456564691033,0.989939124426262,0.0548959292454637,0.0293939093127208,0.0872828234551652,0.0549966180236812,0.998169182363648,0.534467579443957,1.58705801541436,NA,0.388059440396501,0.474144713647152,0.231848851232122,NA
Scaffold_13:21759361-21759406,Scaffold_13,21759361,21759406,2,1,2,18,0.0215368315417021,0.000412296475360842,0.0420626587656273,0.239146557307509,0.0107684157708511,0.000412296475360842,0.0210313293828136,0.0132859198504172,0.810513377477055,0.0310325878827198,1.58297879406169,NA,0.460210980053744,0.862134478215789,0.232654390076099,NA
Scaffold_01:15180009-15180171,Scaffold_01,15180009,15180171,2,1,2,18,0.0752353622465448,0.00171073106312685,0.0977235941378019,0.556452047599342,0.0376176811232724,0.00171073106312685,0.048861797068901,0.0309140026444079,1.21684925617606,0.0553383876816195,1.58057167914941,NA,0.319396177337124,0.816677080257226,0.233131190567849,NA
Scaffold_15:36896835-36897380,Scaffold_15,36896835,36897380,2,1,2,17,0.00268744032121343,0.0417962360157447,0.232941156927057,1.25006598778431,0.00134372016060672,0.0417962360157447,0.116470578463529,0.0735332933990772,0.0182736295151929,0.568398803911987,1.5839162518048,NA,0.981911580462553,0.461211646154176,0.233998143767849,NA
Scaffold_02:50891453-50891490,Scaffold_02,50891453,50891490,2,1,2,18,0.00971544216440265,0.0246618867195959,0.0621193746345933,0.354781197331209,0.00485772108220133,0.0246618867195959,0.0310596873172966,0.0197100665184005,0.246458888287686,1.25123305375822,1.57582864006576,NA,0.784158036290735,0.278023580573769,0.234073870785818,NA
Scaffold_07:40529310-40529896,Scaffold_07,40529310,40529896,2,1,2,17,0.00181092615923282,0.0489567752800011,0.199399230502713,1.07202539817614,0.00090546307961641,0.0489567752800011,0.0996996152513566,0.0630603175397731,0.0143586825271744,0.776348378663385,1.58101987336925,NA,0.985755853211024,0.390547701001758,0.23457021502267,NA
Scaffold_06:5297477-5297562,Scaffold_06,5297477,5297562,2,1,2,18,0.000537679440145123,0.000135810057739279,0.0462729128950584,0.266775748692499,0.000268839720072562,0.000135810057739279,0.0231364564475292,0.0148208749273611,0.0181392611023424,0.00916343052653106,1.56107224174847,NA,0.982042192144227,0.924796029690488,0.237033901331348,NA
Scaffold_10:14916946-14917152,Scaffold_10,14916946,14917152,2,1,2,17,0.0852914956412256,0.0223465285374375,0.569027619666102,3.08714508969373,0.0426457478206128,0.0223465285374375,0.284513809833051,0.181596769981984,0.234837590034468,0.123055759965634,1.56673386790567,NA,0.793222046229893,0.730053009927457,0.23741484755243,NA
Scaffold_08:34712694-34712790,Scaffold_08,34712694,34712790,2,1,2,16,0.0603331200583826,0.173544767828561,0.482865156088794,2.45727466030639,0.0301665600291913,0.173544767828561,0.241432578044397,0.15357966626915,0.196422877858871,1.12999833926206,1.57203478760844,NA,0.823616504935144,0.303557242218616,0.238059627410362,NA
Scaffold_02:27779655-27779903,Scaffold_02,27779655,27779903,2,1,2,17,0.0217409047585251,0.00432335319538027,0.112641537173258,0.615885665325107,0.0108704523792626,0.00432335319538027,0.0563207685866292,0.0362285685485357,0.30005194283896,0.119335468349743,1.55459547100725,NA,0.744622861606817,0.733994024348319,0.239862165269684,NA
Scaffold_12:34238979-34239009,Scaffold_12,34238979,34239009,2,1,2,15,0.37999543011622,0.221220053587403,0.551510711618979,2.63246776357995,0.18999771505811,0.221220053587403,0.27575535580949,0.17549785090533,1.08262132030666,1.26052856172431,1.57127482978833,NA,0.363755728875513,0.279200927119651,0.240130341866399,NA
Scaffold_09:20116816-20117732,Scaffold_09,20116816,20117732,2,1,2,18,0.000991381557303861,0.00232480582307354,0.0174982688505901,0.101934496163706,0.00049569077865193,0.00232480582307354,0.00874913442529503,0.00566302756465033,0.0875310552514567,0.410523487045236,1.5449570614681,NA,0.916577966132443,0.529777302782902,0.240314095055906,NA
Scaffold_01:72999894-73000107,Scaffold_01,72999894,73000107,2,1,2,18,0.315860133013589,0.348163795495717,0.229789259568882,1.33892409773298,0.157930066506794,0.348163795495717,0.114894629784441,0.0743846720962766,2.12315336017593,4.68058520235306,1.54460087739222,NA,0.148638481255027,0.0442034152771291,0.240387162646607,NA
Scaffold_15:30260534-30260861,Scaffold_15,30260534,30260861,2,1,2,18,0.0253626352904614,0.0367332456269624,0.0567415067394923,0.33094781760042,0.0126813176452307,0.0367332456269624,0.0283707533697461,0.01838598986669,0.689727218234005,1.99789328142251,1.54306369009512,NA,0.514491998482853,0.174579068370627,0.24070278447542,NA
Scaffold_02:61623388-61623652,Scaffold_02,61623388,61623652,2,1,2,18,0.0251894477432087,0.0576330297585746,0.149018903578575,0.869304728141306,0.0125947238716043,0.0576330297585746,0.0745094517892874,0.0482947071189615,0.260788906754948,1.19336120243178,1.54280781961785,NA,0.773304827034925,0.289058524986538,0.240755365576225,NA
Scaffold_07:35832996-35833142,Scaffold_07,35832996,35833142,2,1,2,18,0.159287118412198,0.00305262844992642,0.146687246083419,0.857766914230817,0.0796435592060989,0.00305262844992642,0.0733436230417094,0.0476537174572676,1.67129792712431,0.0640585585513617,1.53909551982967,NA,0.215887441970474,0.803060549097475,0.241519676665768,NA
Scaffold_18:20768804-20769027,Scaffold_18,20768804,20769027,2,1,2,17,0.000866825910578931,0.000386756088786982,0.0163944731423613,0.0905130832894577,0.000433412955289466,0.000386756088786982,0.00819723657118067,0.00532429901702692,0.0814028201465444,0.0726398137201065,1.53958982111376,NA,0.922179396012267,0.790775388226513,0.242926630962529,NA
Scaffold_09:5303584-5303658,Scaffold_09,5303584,5303658,2,1,2,18,0.0282495705218146,0.494622760740946,0.246299819920127,1.44756617476497,0.0141247852609073,0.494622760740946,0.123149909960063,0.0804203430424982,0.175636968539702,6.1504681779281,1.53132783697509,NA,0.840342991704903,0.0232531414074864,0.24312767280325,NA
Scaffold_17:4630049-4630124,Scaffold_17,4630049,4630124,2,1,2,18,0.0041415623720655,0.0261607579666512,0.0517162428175588,0.3040517914324,0.00207078118603275,0.0261607579666512,0.0258581214087794,0.0168917661906889,0.12259115847662,1.54872839650549,1.53081217895574,NA,0.885357516723455,0.229284364859489,0.243234840001481,NA
Scaffold_18:9065019-9065275,Scaffold_18,9065019,9065275,2,1,2,18,0.264397338531346,0.0158812149220904,0.197145206013729,1.15923023116766,0.132198669265673,0.0158812149220904,0.0985726030068646,0.0644016795093147,2.05272083388062,0.24659628511386,1.53059056468563,NA,0.157383709367305,0.625491995886202,0.243280913357144,NA
Scaffold_01:20129990-20130032,Scaffold_01,20129990,20130032,2,1,2,17,0.00190639005491744,0.00617853496286548,0.0684548344952836,0.379974920070133,0.000953195027458722,0.00617853496286548,0.0342274172476418,0.0223514658864784,0.0426457500505754,0.276426387166096,1.53132762841956,NA,0.958352967758736,0.605844239137919,0.244632605957827,NA
Scaffold_13:37601493-37601694,Scaffold_13,37601493,37601694,2,1,2,18,0.0239132520935228,0.0036015319643002,0.0511935856024856,0.302339661449979,0.0119566260467614,0.0036015319643002,0.0255967928012428,0.0167966478583322,0.71184596757681,0.214419686277677,1.52392269083294,NA,0.504041752741614,0.648874546409451,0.244671702101618,NA
Scaffold_18:25464913-25464919,Scaffold_18,25464913,25464919,2,1,2,18,0.00789586741216,0.0507815946229276,0.121159856101302,0.719386939969365,0.00394793370608,0.0507815946229276,0.0605799280506509,0.0399659411094092,0.0987824531711213,1.2706217647649,1.51578885343422,NA,0.906427456492085,0.274452921924185,0.246380237236157,NA
Scaffold_14:39829295-39829451,Scaffold_14,39829295,39829451,2,1,2,18,0.0193080388657111,0.0053748701891432,0.0198929490331639,0.118185421317336,0.00965401943285553,0.0053748701891432,0.00994647451658196,0.006565856739852,1.4703365935872,0.818609117149936,1.51487839449969,NA,0.256175029605962,0.377538228194291,0.246572305189564,NA
Scaffold_05:13866071-13866352,Scaffold_05,13866071,13866352,2,1,2,16,0.123722442474215,0.147251609011146,0.301420478981186,1.57799830517932,0.0618612212371076,0.147251609011146,0.150710239490593,0.0986248940737078,0.627237390905336,1.49304706883737,1.5281156031251,NA,0.546696015213158,0.239441747548775,0.246981119063736,NA
Scaffold_13:42462526-42462857,Scaffold_13,42462526,42462857,2,1,2,18,0.784365020228412,0.000232953274499439,0.485179935909472,2.89176024928256,0.392182510114206,0.000232953274499439,0.242589967954736,0.160653347182364,2.44117235645905,0.00145003685628164,1.51002124891529,NA,0.115331471165501,0.970043571683777,0.247599770769528,NA
Scaffold_13:39206017-39206174,Scaffold_13,39206017,39206174,2,1,2,17,0.00596971955897519,0.0052524420233139,0.15397176561607,0.865220802541052,0.00298485977948759,0.0052524420233139,0.0769858828080352,0.0508953413259442,0.0586470136897587,0.103200840911473,1.51263123111803,NA,0.94322953405418,0.751937672602468,0.248542686361166,NA
Scaffold_07:25556547-25556619,Scaffold_07,25556547,25556619,2,1,2,15,0.0086404840174536,0.116747215176188,0.179287647441228,0.884710315878451,0.0043202420087268,0.116747215176188,0.0896438237206141,0.0589806877252301,0.0732484169878328,1.97941427404291,1.51988434143448,NA,0.929700265210552,0.17983335364608,0.250583349204399,NA
Scaffold_05:64922998-64923199,Scaffold_05,64922998,64923199,2,1,2,14,0.65536857597395,0.0166244877029248,0.626181849816999,2.87330480506189,0.327684287986975,0.0166244877029248,0.3130909249085,0.205236057504421,1.59662143178674,0.0810017884043923,1.52551617252614,NA,0.237351327326079,0.780110898677426,0.251559951363229,NA
Scaffold_14:42068892-42069148,Scaffold_14,42068892,42069148,2,1,2,16,0.0243193981852865,0.0113223623241749,0.672710993648126,3.57786262272389,0.0121596990926433,0.0113223623241749,0.336355496824063,0.223616413920243,0.0543774890200155,0.0506329661838383,1.50416282475592,NA,0.94724878166837,0.824814202995282,0.252004880593196,NA
Scaffold_17:15042046-15042227,Scaffold_17,15042046,15042227,2,1,2,18,0.0735816951737508,0.100607577482058,0.361319244552774,2.19018936059189,0.0367908475868754,0.100607577482058,0.180659622276387,0.12167718669955,0.302364383865325,0.826840102167079,1.48474522773508,NA,0.742749655827714,0.375203085241533,0.253023959827644,NA
Scaffold_13:25375432-25375581,Scaffold_13,25375432,25375581,2,1,2,18,0.00253825101063663,1.02111906403826e-05,0.0166591314759687,0.101020305015733,0.00126912550531832,1.02111906403826e-05,0.00832956573798433,0.0056122391675407,0.226135320935449,0.00181945037186595,1.48417868328915,NA,0.799841996383175,0.966446146695322,0.253147042695047,NA
Scaffold_15:15449569-15449809,Scaffold_15,15449569,15449809,2,1,2,16,0.0125741464179243,0.0724331204851997,0.364947957382915,1.95279715677439,0.00628707320896215,0.0724331204851997,0.182473978691458,0.122049822298399,0.0515123503710714,0.593471740647915,1.49507779081667,NA,0.949948778002469,0.452305507867934,0.25394032945726,NA
Scaffold_01:64034562-64034622,Scaffold_01,64034562,64034622,2,1,2,13,0.111092152273444,0.200810450664644,0.18334689508589,0.783226915678105,0.055546076136722,0.200810450664644,0.0916734475429449,0.0602482242829311,0.921953747149005,3.33305177131229,1.52159584177017,NA,0.422248616377249,0.0909513860846599,0.254824845136218,NA
Scaffold_01:46776059-46776235,Scaffold_01,46776059,46776235,2,1,2,18,0.00104190553449303,0.039377726745559,0.0484607531060424,0.295434224875291,0.000520952767246517,0.039377726745559,0.0242303765530212,0.0164130124930717,0.031740228520902,2.39917728461982,1.47629062996505,NA,0.968812299948399,0.13880182765143,0.254867666757144,NA
Scaffold_04:19983940-19984459,Scaffold_04,19983940,19984459,2,1,2,18,0.0294532176950189,0.211149775143915,0.13858163493455,0.849207572036115,0.0147266088475094,0.211149775143915,0.0692908174672751,0.0471781984464509,0.312148605339916,4.47557944340708,1.46870418432622,NA,0.735755476828449,0.048584819126313,0.256534767611614,NA
Scaffold_01:24305526-24305566,Scaffold_01,24305526,24305566,2,1,2,16,0.529142651202677,0.218646010007398,0.262345419476567,1.42488741040165,0.264571325601339,0.218646010007398,0.131172709738283,0.0890554631501031,2.97086013864644,2.45516672726602,1.47293276682186,NA,0.0799455818715267,0.136700911872229,0.2587284914412,NA
Scaffold_07:14692682-14692918,Scaffold_07,14692682,14692918,2,1,2,15,0.170093817577371,0.00629942560857535,0.264638805567024,1.34224257214474,0.0850469087886853,0.00629942560857535,0.132319402783512,0.0894828381429826,0.950427037783388,0.0703981426975935,1.47871262835989,NA,0.408666984164707,0.794369688921018,0.259330702745033,NA
Scaffold_17:5788570-5788803,Scaffold_17,5788570,5788803,2,1,2,15,0.171365432744562,0.0260788836142503,0.136915466119913,0.694542465708647,0.0856827163722809,0.0260788836142503,0.0684577330599566,0.0463028310472432,1.85048547646813,0.563224386596185,1.47847834595921,NA,0.191294848806295,0.464574535774417,0.259381458928291,NA
Scaffold_11:47081131-47081223,Scaffold_11,47081131,47081223,2,1,2,18,0.00707563039833375,0.320194373586824,0.149545300567812,0.926948656959252,0.00353781519916687,0.320194373586824,0.0747726502839058,0.0514971476088473,0.0686992457531584,6.21771085301458,1.45197654153295,NA,0.933851008573652,0.0226097646060865,0.260253601418786,NA
Scaffold_14:17345125-17345178,Scaffold_14,17345125,17345178,2,1,2,18,0.0192094275161279,0.00324329005273439,0.158331683918413,0.985136112757426,0.00960471375806397,0.00324329005273439,0.0791658419592065,0.0547297840420792,0.175493361177514,0.0592600557356625,1.44648555342991,NA,0.840461370403358,0.810422023560632,0.261487367496637,NA
Scaffold_14:29895744-29895863,Scaffold_14,29895744,29895863,2,1,2,18,0.00427013429727747,0.017875092390152,0.112282054009062,0.699420978389421,0.00213506714863874,0.017875092390152,0.0561410270045309,0.0388567210216345,0.0549471775410483,0.460025754108267,1.44482152709882,NA,0.946693279991059,0.506238547391739,0.261862538416201,NA
Scaffold_06:31595962-31596268,Scaffold_06,31595962,31596268,2,1,2,17,0.0128468878454323,0.00286091639155878,0.10915230447212,0.639358309119959,0.00642344392271613,0.00286091639155878,0.0545761522360602,0.037609312301174,0.170793974409248,0.0760693619880273,1.45113401167818,NA,0.844423863374055,0.786021136598815,0.261905115937341,NA
Scaffold_14:3072648-3072683,Scaffold_14,3072648,3072683,2,1,2,17,0.00520203797311603,0.00169829006088969,0.0709361635038825,0.416353503054625,0.00260101898655802,0.00169829006088969,0.0354680817519412,0.024491382532625,0.106201394841357,0.0693423516874719,1.44818618159649,NA,0.899835405863064,0.795461875439245,0.262565511393417,NA
Scaffold_10:24367897-24368009,Scaffold_10,24367897,24368009,2,1,2,18,0.0106335954573149,0.00908383465821951,0.199456211812474,1.24618790256864,0.00531679772865743,0.00908383465821951,0.0997281059062368,0.0692326612538134,0.0767960906365502,0.131207359268154,1.44047771817732,NA,0.926380431085511,0.72140129952445,0.262844713892381,NA
